"DateTime","variable","value","scenario"
2016-12-17,"mort",-0.00343359637319119,"plus1"
2016-12-18,"grz",0,"plus1"
2016-12-18,"resp",-0.0584458872314018,"plus1"
2016-12-18,"mort",-0.00194819624104673,"plus1"
2016-12-19,"grz",0.134221021008561,"plus1"
2016-12-19,"resp",-0.0396021182147285,"plus1"
2016-12-19,"mort",-0.00132007060715762,"plus1"
2016-12-20,"grz",0.137357257706007,"plus1"
2016-12-20,"resp",-0.0399418432326851,"plus1"
2016-12-20,"mort",-0.00133139477442284,"plus1"
2016-12-21,"grz",0.154309359593887,"plus1"
2016-12-21,"resp",-0.0445784183682198,"plus1"
2016-12-21,"mort",-0.00148594727894066,"plus1"
2016-12-22,"grz",0.174577055228036,"plus1"
2016-12-22,"resp",-0.0506691846634146,"plus1"
2016-12-22,"mort",-0.00168897282211382,"plus1"
2016-12-23,"grz",0.213743266954289,"plus1"
2016-12-23,"resp",-0.0623084109657073,"plus1"
2016-12-23,"mort",-0.00207694703219024,"plus1"
2016-12-24,"grz",0.249943962364475,"plus1"
2016-12-24,"resp",-0.0726037730160938,"plus1"
2016-12-24,"mort",-0.00242012576720313,"plus1"
2016-12-25,"grz",0.301822706302171,"plus1"
2016-12-25,"resp",-0.0876589271810188,"plus1"
2016-12-25,"mort",-0.0029219642393673,"plus1"
2016-12-26,"grz",0.395130276314935,"plus1"
2016-12-26,"resp",-0.114872623897412,"plus1"
2016-12-26,"mort",-0.00382908746324708,"plus1"
2016-12-27,"grz",0.490511298626605,"plus1"
2016-12-27,"resp",-0.142162636343929,"plus1"
2016-12-27,"mort",-0.00473875454479763,"plus1"
2016-12-28,"grz",0.539923738252436,"plus1"
2016-12-28,"resp",-0.155010856201079,"plus1"
2016-12-28,"mort",-0.00516702854003596,"plus1"
2016-12-29,"grz",0.462260834029134,"plus1"
2016-12-29,"resp",-0.132031481961452,"plus1"
2016-12-29,"mort",-0.00440104939871505,"plus1"
2016-12-30,"grz",0.602033779589429,"plus1"
2016-12-30,"resp",-0.172192470118182,"plus1"
2016-12-30,"mort",-0.00573974900393942,"plus1"
2016-12-31,"grz",0.626229857588447,"plus1"
2016-12-31,"resp",-0.179762976639134,"plus1"
2016-12-31,"mort",-0.00599209922130448,"plus1"
2017-01-01,"grz",0.610134014770864,"plus1"
2017-01-01,"resp",-0.175702319169876,"plus1"
2017-01-01,"mort",-0.00585674397232921,"plus1"
2017-01-02,"grz",0.73741345175876,"plus1"
2017-01-02,"resp",-0.212115835783141,"plus1"
2017-01-02,"mort",-0.00707052785943802,"plus1"
2017-01-03,"grz",0.884243631795931,"plus1"
2017-01-03,"resp",-0.255394705006106,"plus1"
2017-01-03,"mort",-0.00851315683353687,"plus1"
2017-01-04,"grz",1.10809906424155,"plus1"
2017-01-04,"resp",-0.321213443856984,"plus1"
2017-01-04,"mort",-0.0107071147952328,"plus1"
2017-01-05,"grz",1.18959236777674,"plus1"
2017-01-05,"resp",-0.347084520524877,"plus1"
2017-01-05,"mort",-0.0115694840174959,"plus1"
2017-01-06,"grz",1.04271669628523,"plus1"
2017-01-06,"resp",-0.306810733323438,"plus1"
2017-01-06,"mort",-0.0102270244441146,"plus1"
2017-01-07,"grz",0,"plus1"
2017-01-07,"resp",-0.308658683540814,"plus1"
2017-01-07,"mort",-0.0102886227846938,"plus1"
2017-01-08,"grz",0,"plus1"
2017-01-08,"resp",-0.242615429965695,"plus1"
2017-01-08,"mort",-0.0080871809988565,"plus1"
2017-01-09,"grz",0,"plus1"
2017-01-09,"resp",-0.215531541980448,"plus1"
2017-01-09,"mort",-0.00718438473268159,"plus1"
2017-01-10,"grz",0,"plus1"
2017-01-10,"resp",-0.192820891024762,"plus1"
2017-01-10,"mort",-0.00642736303415873,"plus1"
2017-01-11,"grz",0,"plus1"
2017-01-11,"resp",-0.158894723286591,"plus1"
2017-01-11,"mort",-0.00529649077621971,"plus1"
2017-01-12,"grz",0,"plus1"
2017-01-12,"resp",-0.142626574901917,"plus1"
2017-01-12,"mort",-0.00475421916339724,"plus1"
2017-01-13,"grz",0,"plus1"
2017-01-13,"resp",-0.128885757109855,"plus1"
2017-01-13,"mort",-0.00429619190366183,"plus1"
2017-01-14,"grz",0,"plus1"
2017-01-14,"resp",-0.116581858143898,"plus1"
2017-01-14,"mort",-0.00388606193812993,"plus1"
2017-01-15,"grz",0,"plus1"
2017-01-15,"resp",-0.106290329955734,"plus1"
2017-01-15,"mort",-0.00354301099852448,"plus1"
2017-01-16,"grz",0,"plus1"
2017-01-16,"resp",-0.0905585667672767,"plus1"
2017-01-16,"mort",-0.00301861889224256,"plus1"
2017-01-17,"grz",0,"plus1"
2017-01-17,"resp",-0.0794122572675494,"plus1"
2017-01-17,"mort",-0.00264707524225165,"plus1"
2017-01-18,"grz",0,"plus1"
2017-01-18,"resp",-0.0668480636144776,"plus1"
2017-01-18,"mort",-0.00222826878714925,"plus1"
2017-01-19,"grz",0,"plus1"
2017-01-19,"resp",-0.059700143120671,"plus1"
2017-01-19,"mort",-0.00199000477068903,"plus1"
2017-01-20,"grz",0,"plus1"
2017-01-20,"resp",-0.0478393635476645,"plus1"
2017-01-20,"mort",-0.00159464545158882,"plus1"
2017-01-21,"grz",0,"plus1"
2017-01-21,"resp",-0.0430257567038585,"plus1"
2017-01-21,"mort",-0.00143419189012862,"plus1"
2017-01-22,"grz",0,"plus1"
2017-01-22,"resp",-0.0415272125532134,"plus1"
2017-01-22,"mort",-0.00138424041844045,"plus1"
2017-01-23,"grz",0,"plus1"
2017-01-23,"resp",-0.0459687597673182,"plus1"
2017-01-23,"mort",-0.00153229199224394,"plus1"
2017-01-24,"grz",0,"plus1"
2017-01-24,"resp",-0.0249343244778384,"plus1"
2017-01-24,"mort",-0.000831144149261282,"plus1"
2017-01-25,"grz",0,"plus1"
2017-01-25,"resp",-0.0175778005634768,"plus1"
2017-01-25,"mort",-0.000585926685449225,"plus1"
2017-01-26,"grz",0,"plus1"
2017-01-26,"resp",-0.0128177663976497,"plus1"
2017-01-26,"mort",-0.000427258879921657,"plus1"
2017-01-27,"grz",0,"plus1"
2017-01-27,"resp",-0.012342897247019,"plus1"
2017-01-27,"mort",-0.000411429908233967,"plus1"
2017-01-28,"grz",0,"plus1"
2017-01-28,"resp",0,"plus1"
2017-01-28,"mort",0,"plus1"
2017-01-29,"grz",0,"plus1"
2017-01-29,"resp",0,"plus1"
2017-01-29,"mort",0,"plus1"
2017-01-30,"grz",0,"plus1"
2017-01-30,"resp",0,"plus1"
2017-01-30,"mort",0,"plus1"
2017-01-31,"grz",0,"plus1"
2017-01-31,"resp",-0.00930881286794698,"plus1"
2017-01-31,"mort",-0.000310293762264899,"plus1"
2017-02-01,"grz",0,"plus1"
2017-02-01,"resp",0,"plus1"
2017-02-01,"mort",0,"plus1"
2017-02-02,"grz",0,"plus1"
2017-02-02,"resp",-0.000228174816067023,"plus1"
2017-02-02,"mort",-7.6058272022341e-06,"plus1"
2017-02-03,"grz",0,"plus1"
2017-02-03,"resp",0,"plus1"
2017-02-03,"mort",0,"plus1"
2017-02-04,"grz",0,"plus1"
2017-02-04,"resp",-0.00977141618758775,"plus1"
2017-02-04,"mort",-0.000325713872919592,"plus1"
2017-02-05,"grz",0,"plus1"
2017-02-05,"resp",0,"plus1"
2017-02-05,"mort",0,"plus1"
2017-02-06,"grz",0,"plus1"
2017-02-06,"resp",0,"plus1"
2017-02-06,"mort",0,"plus1"
2017-02-07,"grz",0,"plus1"
2017-02-07,"resp",0,"plus1"
2017-02-07,"mort",0,"plus1"
2017-02-08,"grz",0,"plus1"
2017-02-08,"resp",-0.00992513579573198,"plus1"
2017-02-08,"mort",-0.000330837859857733,"plus1"
2017-02-09,"grz",0,"plus1"
2017-02-09,"resp",0,"plus1"
2017-02-09,"mort",0,"plus1"
2017-02-10,"grz",0,"plus1"
2017-02-10,"resp",-0.00514982604576601,"plus1"
2017-02-10,"mort",-0.0001716608681922,"plus1"
2017-02-11,"grz",0,"plus1"
2017-02-11,"resp",0,"plus1"
2017-02-11,"mort",0,"plus1"
2017-02-12,"grz",0.0358814913606797,"plus1"
2017-02-12,"resp",-0.0105711225529843,"plus1"
2017-02-12,"mort",-0.000352370751766144,"plus1"
2017-02-13,"grz",0,"plus1"
2017-02-13,"resp",0,"plus1"
2017-02-13,"mort",0,"plus1"
2017-02-14,"grz",0,"plus1"
2017-02-14,"resp",0,"plus1"
2017-02-14,"mort",0,"plus1"
2017-02-15,"grz",0,"plus1"
2017-02-15,"resp",-0.00951116179109002,"plus1"
2017-02-15,"mort",-0.000317038726369667,"plus1"
2017-02-16,"grz",0,"plus1"
2017-02-16,"resp",-0.00974016343694873,"plus1"
2017-02-16,"mort",-0.000324672114564958,"plus1"
2017-02-17,"grz",0.0358306604111922,"plus1"
2017-02-17,"resp",-0.0105213228180699,"plus1"
2017-02-17,"mort",-0.000350710760602329,"plus1"
2017-02-18,"grz",0.0431229438437034,"plus1"
2017-02-18,"resp",-0.0125719912146549,"plus1"
2017-02-18,"mort",-0.000419066373821831,"plus1"
2017-02-19,"grz",0.0506784972626301,"plus1"
2017-02-19,"resp",-0.0147032586282167,"plus1"
2017-02-19,"mort",-0.000490108620940557,"plus1"
2017-02-20,"grz",0.0564969185651734,"plus1"
2017-02-20,"resp",-0.0164690543133238,"plus1"
2017-02-20,"mort",-0.000548968477110793,"plus1"
2017-02-21,"grz",0,"plus1"
2017-02-21,"resp",-0.0160528749629737,"plus1"
2017-02-21,"mort",-0.000535095832099125,"plus1"
2017-02-22,"grz",0.0562403993983099,"plus1"
2017-02-22,"resp",-0.0164971526484964,"plus1"
2017-02-22,"mort",-0.000549905088283213,"plus1"
2017-02-23,"grz",0.0583786321578857,"plus1"
2017-02-23,"resp",-0.017003243818626,"plus1"
2017-02-23,"mort",-0.000566774793954199,"plus1"
2017-02-24,"grz",0.0666240684266541,"plus1"
2017-02-24,"resp",-0.0194866293044352,"plus1"
2017-02-24,"mort",-0.00064955431014784,"plus1"
2017-02-25,"grz",0.0827022870870669,"plus1"
2017-02-25,"resp",-0.0240049213051064,"plus1"
2017-02-25,"mort",-0.000800164043503545,"plus1"
2017-02-26,"grz",0.0867866017892567,"plus1"
2017-02-26,"resp",-0.0252115181871294,"plus1"
2017-02-26,"mort",-0.00084038393957098,"plus1"
2017-02-27,"grz",0.0958836293458916,"plus1"
2017-02-27,"resp",-0.0276429522147749,"plus1"
2017-02-27,"mort",-0.000921431740492497,"plus1"
2017-02-28,"grz",0.120269391523937,"plus1"
2017-02-28,"resp",-0.0346707790375357,"plus1"
2017-02-28,"mort",-0.00115569263458452,"plus1"
2017-03-01,"grz",0.102232162896548,"plus1"
2017-03-01,"resp",-0.0295272670430631,"plus1"
2017-03-01,"mort",-0.000984242234768771,"plus1"
2017-03-02,"grz",0.138923710480909,"plus1"
2017-03-02,"resp",-0.0401628774353091,"plus1"
2017-03-02,"mort",-0.00133876258117697,"plus1"
2017-03-03,"grz",0.132805042539872,"plus1"
2017-03-03,"resp",-0.0381732423547076,"plus1"
2017-03-03,"mort",-0.00127244141182359,"plus1"
2017-03-04,"grz",0.148996302706184,"plus1"
2017-03-04,"resp",-0.0429075137922852,"plus1"
2017-03-04,"mort",-0.00143025045974284,"plus1"
2017-03-05,"grz",0.170844375549233,"plus1"
2017-03-05,"resp",-0.0492376288694595,"plus1"
2017-03-05,"mort",-0.00164125429564865,"plus1"
2017-03-06,"grz",0.221577997831733,"plus1"
2017-03-06,"resp",-0.0639544180718685,"plus1"
2017-03-06,"mort",-0.00213181393572895,"plus1"
2017-03-07,"grz",0.281736823552497,"plus1"
2017-03-07,"resp",-0.0814153206787258,"plus1"
2017-03-07,"mort",-0.00271384402262419,"plus1"
2017-03-08,"grz",0.349326319454131,"plus1"
2017-03-08,"resp",-0.101211548318643,"plus1"
2017-03-08,"mort",-0.00337371827728809,"plus1"
2017-03-09,"grz",0.386357427298818,"plus1"
2017-03-09,"resp",-0.112333583933255,"plus1"
2017-03-09,"mort",-0.00374445279777518,"plus1"
2017-03-10,"grz",0.410398394955605,"plus1"
2017-03-10,"resp",-0.119081496333709,"plus1"
2017-03-10,"mort",-0.00396938321112364,"plus1"
2017-03-11,"grz",0.559403238569939,"plus1"
2017-03-11,"resp",-0.16265351968935,"plus1"
2017-03-11,"mort",-0.00542178398964501,"plus1"
2017-03-12,"grz",0.806337286019962,"plus1"
2017-03-12,"resp",-0.235277080174968,"plus1"
2017-03-12,"mort",-0.00784256933916559,"plus1"
2017-03-13,"grz",0.986904603557047,"plus1"
2017-03-13,"resp",-0.288660740834646,"plus1"
2017-03-13,"mort",-0.00962202469448819,"plus1"
2017-03-14,"grz",1.07891476491907,"plus1"
2017-03-14,"resp",-0.315599568890143,"plus1"
2017-03-14,"mort",-0.0105199856296714,"plus1"
2017-03-15,"grz",1.41831678035932,"plus1"
2017-03-15,"resp",-0.417791477893368,"plus1"
2017-03-15,"mort",-0.0139263825964456,"plus1"
2017-03-16,"grz",0,"plus1"
2017-03-16,"resp",-0.42998122631279,"plus1"
2017-03-16,"mort",-0.0143327075437597,"plus1"
2017-03-17,"grz",0,"plus1"
2017-03-17,"resp",-0.393323320906789,"plus1"
2017-03-17,"mort",-0.0131107773635596,"plus1"
2017-03-18,"grz",0,"plus1"
2017-03-18,"resp",-0.384170839630974,"plus1"
2017-03-18,"mort",-0.0128056946543658,"plus1"
2017-03-19,"grz",0,"plus1"
2017-03-19,"resp",-0.428331497488302,"plus1"
2017-03-19,"mort",-0.0142777165829434,"plus1"
2017-03-20,"grz",0,"plus1"
2017-03-20,"resp",-0.430493688503113,"plus1"
2017-03-20,"mort",-0.0143497896167704,"plus1"
2017-03-21,"grz",0,"plus1"
2017-03-21,"resp",-0.382795202974584,"plus1"
2017-03-21,"mort",-0.0127598400991528,"plus1"
2017-03-22,"grz",0,"plus1"
2017-03-22,"resp",-0.227049471031476,"plus1"
2017-03-22,"mort",-0.00756831570104921,"plus1"
2017-03-23,"grz",0,"plus1"
2017-03-23,"resp",-0.222542902795831,"plus1"
2017-03-23,"mort",-0.00741809675986104,"plus1"
2017-03-24,"grz",0,"plus1"
2017-03-24,"resp",-0.188185273030774,"plus1"
2017-03-24,"mort",-0.00627284243435913,"plus1"
2017-03-25,"grz",0.779899430192553,"plus1"
2017-03-25,"resp",-0.235008253795757,"plus1"
2017-03-25,"mort",-0.00783360845985857,"plus1"
2017-03-26,"grz",0,"plus1"
2017-03-26,"resp",-0.12917341333847,"plus1"
2017-03-26,"mort",-0.00430578044461568,"plus1"
2017-03-27,"grz",0.46027426695331,"plus1"
2017-03-27,"resp",-0.138718104103979,"plus1"
2017-03-27,"mort",-0.00462393680346595,"plus1"
2017-03-28,"grz",0.47917552478652,"plus1"
2017-03-28,"resp",-0.143475795014815,"plus1"
2017-03-28,"mort",-0.00478252650049385,"plus1"
2017-03-29,"grz",0.600005275787623,"plus1"
2017-03-29,"resp",-0.179030023963758,"plus1"
2017-03-29,"mort",-0.0059676674654586,"plus1"
2017-03-30,"grz",0,"plus1"
2017-03-30,"resp",-0.250070943191452,"plus1"
2017-03-30,"mort",-0.00833569810638174,"plus1"
2017-03-31,"grz",0,"plus1"
2017-03-31,"resp",-0.15230476017585,"plus1"
2017-03-31,"mort",-0.00507682533919498,"plus1"
2017-04-01,"grz",0,"plus1"
2017-04-01,"resp",-0.108009341740975,"plus1"
2017-04-01,"mort",-0.00360031139136584,"plus1"
2017-04-02,"grz",0.362133467623008,"plus1"
2017-04-02,"resp",-0.108902730150447,"plus1"
2017-04-02,"mort",-0.0036300910050149,"plus1"
2017-04-03,"grz",0.454706223705184,"plus1"
2017-04-03,"resp",-0.136483899777484,"plus1"
2017-04-03,"mort",-0.00454946332591612,"plus1"
2017-04-04,"grz",0.528560840047577,"plus1"
2017-04-04,"resp",-0.159458184888097,"plus1"
2017-04-04,"mort",-0.00531527282960323,"plus1"
2017-04-05,"grz",0,"plus1"
2017-04-05,"resp",-0.145384516792191,"plus1"
2017-04-05,"mort",-0.00484615055973969,"plus1"
2017-04-06,"grz",0,"plus1"
2017-04-06,"resp",-0.113645014756439,"plus1"
2017-04-06,"mort",-0.00378816715854795,"plus1"
2017-04-07,"grz",0.138459313980204,"plus1"
2017-04-07,"resp",-0.0646476717635553,"plus1"
2017-04-07,"mort",-0.00215492239211851,"plus1"
2017-04-08,"grz",0.413937375041624,"plus1"
2017-04-08,"resp",-0.125824359844912,"plus1"
2017-04-08,"mort",-0.00419414532816373,"plus1"
2017-04-09,"grz",0.646136529621089,"plus1"
2017-04-09,"resp",-0.19770087327154,"plus1"
2017-04-09,"mort",-0.00659002910905134,"plus1"
2017-04-10,"grz",0.343539416439471,"plus1"
2017-04-10,"resp",-0.166858016038513,"plus1"
2017-04-10,"mort",-0.00556193386795044,"plus1"
2017-04-11,"grz",0,"plus1"
2017-04-11,"resp",-0.144853847260821,"plus1"
2017-04-11,"mort",-0.00482846157536069,"plus1"
2017-04-12,"grz",0,"plus1"
2017-04-12,"resp",-0.0924900196872552,"plus1"
2017-04-12,"mort",-0.00308300065624184,"plus1"
2017-04-13,"grz",0,"plus1"
2017-04-13,"resp",-0.0797541325236655,"plus1"
2017-04-13,"mort",-0.00265847108412218,"plus1"
2017-04-14,"grz",0.333783767635684,"plus1"
2017-04-14,"resp",-0.103299442860712,"plus1"
2017-04-14,"mort",-0.00344331476202372,"plus1"
2017-04-15,"grz",0,"plus1"
2017-04-15,"resp",-0.0905387254965009,"plus1"
2017-04-15,"mort",-0.00301795751655003,"plus1"
2017-04-16,"grz",0.263959553366596,"plus1"
2017-04-16,"resp",-0.0812357478222658,"plus1"
2017-04-16,"mort",-0.00270785826074219,"plus1"
2017-04-17,"grz",0.264188133303148,"plus1"
2017-04-17,"resp",-0.0818763690444275,"plus1"
2017-04-17,"mort",-0.00272921230148092,"plus1"
2017-04-18,"grz",0,"plus1"
2017-04-18,"resp",-0.0517279900283016,"plus1"
2017-04-18,"mort",-0.00172426633427672,"plus1"
2017-04-19,"grz",0,"plus1"
2017-04-19,"resp",-0.0383408226738047,"plus1"
2017-04-19,"mort",-0.00127802742246016,"plus1"
2017-04-20,"grz",0,"plus1"
2017-04-20,"resp",-0.0262986170249703,"plus1"
2017-04-20,"mort",-0.000876620567499009,"plus1"
2017-04-21,"grz",0,"plus1"
2017-04-21,"resp",-0.0184325383706712,"plus1"
2017-04-21,"mort",-0.00061441794568904,"plus1"
2017-04-22,"grz",0,"plus1"
2017-04-22,"resp",0,"plus1"
2017-04-22,"mort",0,"plus1"
2017-04-23,"grz",0,"plus1"
2017-04-23,"resp",-0.0175396227335986,"plus1"
2017-04-23,"mort",-0.000584654091119953,"plus1"
2017-04-24,"grz",0,"plus1"
2017-04-24,"resp",0,"plus1"
2017-04-24,"mort",0,"plus1"
2017-04-25,"grz",0,"plus1"
2017-04-25,"resp",0,"plus1"
2017-04-25,"mort",0,"plus1"
2017-04-26,"grz",0.0954332863699375,"plus1"
2017-04-26,"resp",-0.0291704189581268,"plus1"
2017-04-26,"mort",-0.000972347298604226,"plus1"
2017-04-27,"grz",0.161759448449768,"plus1"
2017-04-27,"resp",-0.0503667631951538,"plus1"
2017-04-27,"mort",-0.00167889210650513,"plus1"
2017-04-28,"grz",0.158765338282225,"plus1"
2017-04-28,"resp",-0.0495476475352319,"plus1"
2017-04-28,"mort",-0.0016515882511744,"plus1"
2017-04-29,"grz",0.185674361437339,"plus1"
2017-04-29,"resp",-0.0614900511625409,"plus1"
2017-04-29,"mort",-0.0020496683720847,"plus1"
2017-04-30,"grz",0.218846760750088,"plus1"
2017-04-30,"resp",-0.0735425672930349,"plus1"
2017-04-30,"mort",-0.00245141890976783,"plus1"
2017-05-01,"grz",0.304377852098462,"plus1"
2017-05-01,"resp",-0.107156430301637,"plus1"
2017-05-01,"mort",-0.00357188101005455,"plus1"
2017-05-02,"grz",0.448754092289261,"plus1"
2017-05-02,"resp",-0.154153776652909,"plus1"
2017-05-02,"mort",-0.00513845922176363,"plus1"
2017-05-03,"grz",0.816233113030671,"plus1"
2017-05-03,"resp",-0.272325499152444,"plus1"
2017-05-03,"mort",-0.00907751663841481,"plus1"
2017-05-04,"grz",1.19107189389316,"plus1"
2017-05-04,"resp",-0.393701682201993,"plus1"
2017-05-04,"mort",-0.0131233894067331,"plus1"
2017-05-05,"grz",1.88303210798046,"plus1"
2017-05-05,"resp",-0.613388261751475,"plus1"
2017-05-05,"mort",-0.0204462753917158,"plus1"
2017-05-06,"grz",2.63893091450384,"plus1"
2017-05-06,"resp",-0.886039858888794,"plus1"
2017-05-06,"mort",-0.0295346619629598,"plus1"
2017-05-07,"grz",1.46049104784231,"plus1"
2017-05-07,"resp",-0.473336739549048,"plus1"
2017-05-07,"mort",-0.0157778913183016,"plus1"
2017-05-08,"grz",1.55128833482357,"plus1"
2017-05-08,"resp",-0.493986357525384,"plus1"
2017-05-08,"mort",-0.0164662119175128,"plus1"
2017-05-09,"grz",1.73664518885797,"plus1"
2017-05-09,"resp",-0.54387933613551,"plus1"
2017-05-09,"mort",-0.018129311204517,"plus1"
2017-05-10,"grz",1.53762110194921,"plus1"
2017-05-10,"resp",-0.476979076309321,"plus1"
2017-05-10,"mort",-0.015899302543644,"plus1"
2017-05-11,"grz",0,"plus1"
2017-05-11,"resp",-0.459892190907089,"plus1"
2017-05-11,"mort",-0.015329739696903,"plus1"
2017-05-12,"grz",1.2361585391151,"plus1"
2017-05-12,"resp",-0.399526754186786,"plus1"
2017-05-12,"mort",-0.0133175584728929,"plus1"
2017-05-13,"grz",0.959917083973964,"plus1"
2017-05-13,"resp",-0.349575253017289,"plus1"
2017-05-13,"mort",-0.0116525084339096,"plus1"
2017-05-14,"grz",1.30747289382778,"plus1"
2017-05-14,"resp",-0.422847199949809,"plus1"
2017-05-14,"mort",-0.0140949066649936,"plus1"
2017-05-15,"grz",0,"plus1"
2017-05-15,"resp",-0.38612633666755,"plus1"
2017-05-15,"mort",-0.0128708778889183,"plus1"
2017-05-16,"grz",1.31519485523095,"plus1"
2017-05-16,"resp",-0.432123288034082,"plus1"
2017-05-16,"mort",-0.0144041096011361,"plus1"
2017-05-17,"grz",0,"plus1"
2017-05-17,"resp",-0.291510245983459,"plus1"
2017-05-17,"mort",-0.00971700819944864,"plus1"
2017-05-18,"grz",0,"plus1"
2017-05-18,"resp",-0.196698629491855,"plus1"
2017-05-18,"mort",-0.00655662098306184,"plus1"
2017-05-19,"grz",0,"plus1"
2017-05-19,"resp",-0.120747371896455,"plus1"
2017-05-19,"mort",-0.00402491239654851,"plus1"
2017-05-20,"grz",0,"plus1"
2017-05-20,"resp",-0.0901229580714928,"plus1"
2017-05-20,"mort",-0.00300409860238309,"plus1"
2017-05-21,"grz",0,"plus1"
2017-05-21,"resp",-0.0769150684864367,"plus1"
2017-05-21,"mort",-0.00256383561621456,"plus1"
2017-05-22,"grz",0.183616170671503,"plus1"
2017-05-22,"resp",-0.0661247715277465,"plus1"
2017-05-22,"mort",-0.00220415905092488,"plus1"
2017-05-23,"grz",0.343294907560212,"plus1"
2017-05-23,"resp",-0.125097069508277,"plus1"
2017-05-23,"mort",-0.00416990231694255,"plus1"
2017-05-24,"grz",0.387228037650339,"plus1"
2017-05-24,"resp",-0.132819263146778,"plus1"
2017-05-24,"mort",-0.00442730877155928,"plus1"
2017-05-25,"grz",0,"plus1"
2017-05-25,"resp",-0.13843664517742,"plus1"
2017-05-25,"mort",-0.00461455483924733,"plus1"
2017-05-26,"grz",0.247625917020765,"plus1"
2017-05-26,"resp",-0.0817368721286005,"plus1"
2017-05-26,"mort",-0.00272456240428668,"plus1"
2017-05-27,"grz",0,"plus1"
2017-05-27,"resp",-0.0855315156824397,"plus1"
2017-05-27,"mort",-0.00285105052274799,"plus1"
2017-05-28,"grz",0.253772379558602,"plus1"
2017-05-28,"resp",-0.084229821214623,"plus1"
2017-05-28,"mort",-0.0028076607071541,"plus1"
2017-05-29,"grz",0.216598432250875,"plus1"
2017-05-29,"resp",-0.0773206520606974,"plus1"
2017-05-29,"mort",-0.00257735506868991,"plus1"
2017-05-30,"grz",0.293261193438286,"plus1"
2017-05-30,"resp",-0.105001548258352,"plus1"
2017-05-30,"mort",-0.00350005160861174,"plus1"
2017-05-31,"grz",0.376689569078264,"plus1"
2017-05-31,"resp",-0.136229834690438,"plus1"
2017-05-31,"mort",-0.00454099448968128,"plus1"
2017-06-01,"grz",0.717464326579095,"plus1"
2017-06-01,"resp",-0.258918772160196,"plus1"
2017-06-01,"mort",-0.0086306257386732,"plus1"
2017-06-02,"grz",1.18271050903032,"plus1"
2017-06-02,"resp",-0.429639933507666,"plus1"
2017-06-02,"mort",-0.0143213311169222,"plus1"
2017-06-03,"grz",2.08841367360053,"plus1"
2017-06-03,"resp",-0.773365609293871,"plus1"
2017-06-03,"mort",-0.0257788536431291,"plus1"
2017-06-04,"grz",0,"plus1"
2017-06-04,"resp",-0.861286515837495,"plus1"
2017-06-04,"mort",-0.0287095505279165,"plus1"
2017-06-05,"grz",0,"plus1"
2017-06-05,"resp",-0.614462203445399,"plus1"
2017-06-05,"mort",-0.02048207344818,"plus1"
2017-06-06,"grz",0,"plus1"
2017-06-06,"resp",-0.320721762909376,"plus1"
2017-06-06,"mort",-0.0106907254303125,"plus1"
2017-06-07,"grz",0.723908601442871,"plus1"
2017-06-07,"resp",-0.265198687942218,"plus1"
2017-06-07,"mort",-0.00883995626474058,"plus1"
2017-06-08,"grz",0.735754345181019,"plus1"
2017-06-08,"resp",-0.254086515460411,"plus1"
2017-06-08,"mort",-0.00846955051534704,"plus1"
2017-06-09,"grz",1.24378251040127,"plus1"
2017-06-09,"resp",-0.436399713230156,"plus1"
2017-06-09,"mort",-0.0145466571076719,"plus1"
2017-06-10,"grz",1.71401873993161,"plus1"
2017-06-10,"resp",-0.603967846306827,"plus1"
2017-06-10,"mort",-0.0201322615435609,"plus1"
2017-06-11,"grz",0,"plus1"
2017-06-11,"resp",-0.683566985073962,"plus1"
2017-06-11,"mort",-0.0227855661691321,"plus1"
2017-06-12,"grz",0,"plus1"
2017-06-12,"resp",-0.451004842568228,"plus1"
2017-06-12,"mort",-0.0150334947522743,"plus1"
2017-06-13,"grz",0,"plus1"
2017-06-13,"resp",-0.288376171412995,"plus1"
2017-06-13,"mort",-0.00961253904709984,"plus1"
2017-06-14,"grz",0,"plus1"
2017-06-14,"resp",-0.176919431502073,"plus1"
2017-06-14,"mort",-0.00589731438340245,"plus1"
2017-06-15,"grz",0.397136780858962,"plus1"
2017-06-15,"resp",-0.160215999445206,"plus1"
2017-06-15,"mort",-0.00534053331484019,"plus1"
2017-06-16,"grz",0.379876381121675,"plus1"
2017-06-16,"resp",-0.147702354035912,"plus1"
2017-06-16,"mort",-0.00492341180119707,"plus1"
2017-06-17,"grz",0.722694978018451,"plus1"
2017-06-17,"resp",-0.297898219410043,"plus1"
2017-06-17,"mort",-0.00992994064700142,"plus1"
2017-06-18,"grz",0,"plus1"
2017-06-18,"resp",-0.101040591077655,"plus1"
2017-06-18,"mort",-0.00336801970258849,"plus1"
2017-06-19,"grz",0.251026583387387,"plus1"
2017-06-19,"resp",-0.101025400254205,"plus1"
2017-06-19,"mort",-0.00336751334180684,"plus1"
2017-06-20,"grz",0,"plus1"
2017-06-20,"resp",-0.0511330278518512,"plus1"
2017-06-20,"mort",-0.00170443426172837,"plus1"
2017-06-21,"grz",0.193209521998658,"plus1"
2017-06-21,"resp",-0.0755035881833902,"plus1"
2017-06-21,"mort",-0.00251678627277967,"plus1"
2017-06-22,"grz",0.366486635881304,"plus1"
2017-06-22,"resp",-0.145198399242458,"plus1"
2017-06-22,"mort",-0.00483994664141528,"plus1"
2017-06-23,"grz",0.488098863779081,"plus1"
