"DateTime","Depth","mod_oxy","obs_oxy"
2021-10-12,"2",290.873070827895,244.6875
2021-10-12,"3",291.757097743475,234.0625
2021-10-12,"4",292.755474945984,225.9375
2021-10-12,"5",293.551550416363,114.0625
2021-10-12,"6",294.303550103067,15.9375
2021-10-12,"7",297.919026507181,9.6875
2021-10-12,"8",298.579794890812,8.75
2021-10-12,"9",52.6208007696804,8.125
2021-10-26,"0.1",305.740173362774,265
2021-10-26,"1",308.426595992391,265.625
2021-10-26,"10",0,11.25
2021-10-26,"2",308.882528053354,264.375
2021-10-26,"3",286.173462347836,264.375
2021-10-26,"4",279.145357850014,263.125
2021-10-26,"5",295.760391720221,262.8125
2021-10-26,"6",306.491729660981,262.5
2021-10-26,"7",307.536610885405,260.9375
2021-10-26,"8",224.202299299195,261.25
2021-10-26,"9",0.397523302991915,12.8125
2021-11-09,"0.1",327.643554312108,291.875
2021-11-09,"1",327.185776648988,290.625
2021-11-09,"10",318.168600633645,258.75
2021-11-09,"11",NA,35
2021-11-09,"2",327.142080630127,290.625
2021-11-09,"3",324.811758517623,290.3125
2021-11-09,"4",324.42900340805,289.0625
2021-11-09,"5",323.990723286984,287.5
2021-11-09,"6",321.161008535165,284.0625
2021-11-09,"7",303.689621036019,282.8125
2021-11-09,"8",279.74948104835,280
2021-11-09,"9",318.168600633645,270.9375
2021-11-22,"0.1",346.774435876675,353.75
2021-11-22,"1",343.612679883997,348.125
2021-11-22,"2",343.604281907801,347.1875
2021-11-22,"3",343.593720458731,348.125
2021-11-22,"4",328.581786728175,344.0625
2021-11-22,"5",328.578038003022,345.3125
2021-11-22,"6",328.562527200683,345.9375
2021-11-22,"7",328.562894408136,346.5625
2021-11-22,"8",286.943576464892,344.6875
2021-11-22,"9",311.722185975693,345.3125
2021-12-06,"0.1",352.591681567784,377.8125
2021-12-06,"1",352.472402545524,376.5625
2021-12-06,"10",168.151639419858,350
2021-12-06,"2",352.463750983365,378.75
2021-12-06,"3",352.453571570466,375.625
2021-12-06,"4",352.463086208564,375.9375
2021-12-06,"5",352.457711133269,375.3125
2021-12-06,"6",352.445024669225,368.4375
2021-12-06,"7",352.432487838847,367.8125
2021-12-06,"8",284.050406460984,365.625
2021-12-06,"9",240.294239192114,361.25
2022-01-26,"0.1",418.864700933566,389.0625
2022-01-26,"1",389.329949394041,392.1875
2022-01-26,"10",382.951685179244,376.5625
2022-01-26,"2",385.281563805191,391.25
2022-01-26,"3",385.283004367353,391.5625
2022-01-26,"4",385.282952254699,390
2022-01-26,"5",385.276163843662,387.8125
2022-01-26,"6",385.269055658342,390
2022-01-26,"7",385.133024156162,385.3125
2022-01-26,"8",384.431225388054,386.875
2022-01-26,"9",384.211855680377,385
2022-02-24,"0.1",384.493893991787,321.734375
2022-02-24,"1",384.535256062207,367.025
2022-02-24,"10",380.472895019966,363.446875
2022-02-24,"11",NA,363.446875
2022-02-24,"2",355.711460197181,367.69375
2022-02-24,"3",357.741075658188,367
2022-02-24,"4",376.369985994139,365.21875
2022-02-24,"5",382.520014440179,364.621875
2022-02-24,"6",382.510964200969,364.9875
2022-02-24,"7",382.506687299168,364.68125
2022-02-24,"8",382.045706758245,364.15
2022-02-24,"9",381.692781265871,364.63125
2022-03-22,"0.1",358.19207554792,232.8625
2022-03-22,"1",358.110883526406,241.96875
2022-03-22,"10",333.057849102816,250.35
2022-03-22,"11",NA,250.35
2022-03-22,"2",357.475670138957,234.228125
2022-03-22,"3",356.868969891181,260.15625
2022-03-22,"4",355.215777139681,255.19375
2022-03-22,"5",355.098342622123,275.321875
2022-03-22,"6",352.419562229566,291.015625
2022-03-22,"7",338.668110381404,276.090625
2022-03-22,"8",326.222424570491,272.65
2022-03-22,"9",333.057849102816,252.79375
2022-04-12,"0.1",336.452648872526,279.73125
2022-04-12,"1",335.024020054477,290.54375
2022-04-12,"10",332.279186200291,78.075
2022-04-12,"11",NA,78.075
2022-04-12,"2",328.824081475816,328.15625
2022-04-12,"3",324.926347793532,324.390625
2022-04-12,"4",331.873090761392,307.45625
2022-04-12,"5",338.052888319177,298.128125
2022-04-12,"6",338.34515269167,276.21875
2022-04-12,"7",333.631530737195,221.515625
2022-04-12,"8",332.955141932743,213.175
2022-04-12,"9",332.705670879401,195.55
2022-05-02,"0.1",325.643414729834,243.215625
2022-05-02,"1",325.598084745946,284.690625
2022-05-02,"10",42.151178566432,2.0375
2022-05-02,"11",NA,2.0375
2022-05-02,"2",322.458134625211,289.34375
2022-05-02,"3",319.370078980048,292.3625
2022-05-02,"4",312.170407798918,298
2022-05-02,"5",305.916103256487,197.83125
2022-05-02,"6",304.944310863523,113.140625
2022-05-02,"7",301.809486857837,17.35
2022-05-02,"8",153.168974285077,2.23125
2022-05-02,"9",68.4423058115911,2.10625
