"DateTime","Depth","mod_nh4","obs_nh4"
2021-04-05,"0.1",1.05046758627069,0.221729490022173
2021-04-05,"11",0.801465219807833,0.332594235033259
2021-04-05,"3",0.954329361765766,0.277161862527716
2021-04-05,"6",0.785126107840698,0.554323725055432
2021-04-05,"9",0.791283208942454,0.498891352549889
2021-05-03,"0.1",1.1778518733818,0.16629711751663
2021-05-03,"11",4.09276984213062,5.04434589800444
2021-05-03,"3",0.692317005787587,0.443458980044346
2021-05-03,"6",0.587793224157045,0.277161862527716
2021-05-03,"9",2.23362360509346,0.776053215077605
2021-05-14,"0.1",1.08794647347837,0.110864745011086
2021-05-14,"11",17.8800559195475,7.26164079822616
2021-05-14,"3",0.722008767314924,0.332594235033259
2021-05-14,"6",0.754374142699287,0.388026607538803
2021-05-14,"9",7.41370017331996,0.665188470066519
2021-05-31,"0.1",1.28551233416278,0.388026607538803
2021-05-31,"11",47.1551225881167,23.059866962306
2021-05-31,"3",0.527573650169316,0.554323725055432
2021-05-31,"6",0.690062704510053,0.443458980044346
2021-05-31,"9",27.982874458784,6.31929046563193
2021-06-15,"0.1",0.341308188640714,0.443458980044346
2021-06-15,"11",84.74856202511,30.3769401330377
2021-06-15,"3",0.122142513112692,0.609756097560976
2021-06-15,"6",0.509078062454682,0.554323725055432
2021-06-15,"9",54.7616527239473,12.3059866962306
2021-06-28,"0.1",0.0796374984047245,0.554323725055432
2021-06-28,"11",109.672552277535,33.8137472283814
2021-06-28,"3",0.421025311572568,0.388026607538803
2021-06-28,"6",1.39820950005415,0.388026607538803
2021-06-28,"9",57.3979944418243,0.388026607538803
2021-07-12,"0.1",0.137627894220187,0.277161862527716
2021-07-12,"11",102.092041181201,55.9866962305987
2021-07-12,"3",0.226213354947198,0.554323725055432
2021-07-12,"6",4.83258711054984,0.388026607538803
2021-07-12,"9",52.1889777997708,35.9756097560976
2021-07-26,"0.1",0.224472691177883,0.332594235033259
2021-07-26,"11",116.808183823821,57.0953436807095
2021-07-26,"3",0.132422301508911,0.554323725055432
2021-07-26,"6",5.73630748236013,0.16629711751663
2021-07-26,"9",73.0443180091211,23.2261640798226
2021-08-09,"0.1",0.359147257373662,0.609756097560976
2021-08-09,"3",0.376363551850637,0.886917960088692
2021-08-09,"6",8.97667430033558,0.388026607538803
2021-08-09,"9",63.8643474134059,38.5254988913526
2021-08-23,"0.1",1.01253430667095,0.609756097560976
2021-08-23,"11",42.6579085452016,24.2239467849224
2021-08-23,"3",1.13439706711991,0.443458980044346
2021-08-23,"6",4.24732830431317,0.110864745011086
2021-08-23,"9",29.5556046516048,58.2039911308204
2021-09-06,"0.1",1.22032710504789,0.498891352549889
2021-09-06,"10",38.4852065315812,113.636363636364
2021-09-06,"3",1.19314286092397,0.332594235033259
2021-09-06,"6",4.23286261108314,0.221729490022173
2021-09-06,"9",28.1689802375981,70.9534368070953
2021-09-21,"0.1",0.755944639869908,0.221729490022173
2021-09-21,"10",73.0133736669664,138.580931263858
2021-09-21,"3",0.491280295060507,0.498891352549889
2021-09-21,"6",4.26155007628031,0.554323725055432
2021-09-21,"9",56.6199805176541,64.8558758314856
2021-10-12,"0.1",1.07832737241332,0.277161862527716
2021-10-12,"10",19.455433677542,119.733924611973
2021-10-12,"3",0.731469602374825,0.332594235033259
2021-10-12,"6",0.907808921462502,11.2527716186253
2021-10-12,"9",13.0951616520423,85.3658536585366
2021-10-26,"0.1",0.921668122441383,0.498891352549889
2021-10-26,"10",55.1664327299503,129.711751662971
2021-10-26,"3",1.16062775497757,0.498891352549889
2021-10-26,"6",0.991705583043662,0.498891352549889
2021-11-09,"0.1",1.14703025009666,4.43458980044346
2021-11-09,"3",1.05879744426041,4.43458980044346
2021-11-09,"6",1.02952838343865,4.26829268292683
2021-11-09,"9",0.371715808740644,4.76718403547672
2021-11-22,"0.1",1.47083992763993,1.60753880266075
2021-11-22,"3",1.55707047126243,1.88470066518847
2021-11-22,"6",0.646237657768722,1.44124168514412
2021-11-22,"9",1.08610905148513,1.77383592017738
2021-12-06,"0.1",2.04614584051087,0.609756097560976
2021-12-06,"3",1.98456502758911,0.554323725055432
2021-12-06,"6",1.98462660722669,0.277161862527716
2021-12-06,"9",2.84196775959259,0.665188470066519
2022-01-26,"0.1",2.38631070399026,0.554323725055432
2022-01-26,"3",1.8711416636205,0.498891352549889
2022-01-26,"6",1.87118533177437,0.554323725055432
2022-01-26,"9",1.87992093929515,0.498891352549889
2022-02-24,"0.1",1.78155970232616,2.4390243902439
2022-02-24,"3",1.07165052285632,2.21729490022173
2022-02-24,"6",1.36909733032878,2.10643015521064
2022-02-24,"9",1.37596317702469,2.49445676274945
2022-03-22,"0.1",1.58455346355058,1.05321507760532
2022-03-22,"3",1.39269397017564,0.498891352549889
2022-03-22,"6",1.32863001178688,1.71840354767184
2022-03-22,"9",0.746026649151726,4.490022172949
2022-04-12,"0.1",1.80891166626206,0.554323725055432
2022-04-12,"3",0.382886791488036,0.443458980044346
2022-04-12,"6",0.91502141568791,0.776053215077605
2022-04-12,"9",1.28453672680771,0.942350332594235
2022-05-02,"0.1",2.41394579872766,0.443458980044346
2022-05-02,"3",0.914495221236504,0.997782705099778
2022-05-02,"6",1.20060185821404,0.831485587583149
2022-05-02,"9",5.86257681989791,1.10864745011086
