"DateTime","mod","taxon","value","daily_sum","year","doy","annual_sum","annual_prop","scenario"
2021-06-06,"PHY","green",681.499494662939,262.713341851047,2021,157,84257.7029155389,0.311797417637168,"baseline"
2021-06-06,"PHY","diatom",1973.30938920882,262.713341851047,2021,157,84257.7029155389,0.311797417637168,"baseline"
2021-06-07,"PHY","cyano",630.792975925825,273.283837712988,2021,158,84257.7029155389,0.324342853242666,"baseline"
2021-06-07,"PHY","green",700.157703872668,273.283837712988,2021,158,84257.7029155389,0.324342853242666,"baseline"
2021-06-07,"PHY","diatom",1951.4614949722,273.283837712988,2021,158,84257.7029155389,0.324342853242666,"baseline"
2021-06-08,"PHY","cyano",803.553639016211,288.578278580792,2021,159,84257.7029155389,0.342494832632771,"baseline"
2021-06-08,"PHY","green",729.609794852385,288.578278580792,2021,159,84257.7029155389,0.342494832632771,"baseline"
2021-06-08,"PHY","diatom",1932.9502701653,288.578278580792,2021,159,84257.7029155389,0.342494832632771,"baseline"
2021-06-09,"PHY","cyano",1004.91447304077,307.966441122934,2021,160,84257.7029155389,0.365505384631295,"baseline"
2021-06-09,"PHY","green",760.796823407898,307.966441122934,2021,160,84257.7029155389,0.365505384631295,"baseline"
2021-06-09,"PHY","diatom",1933.2736278789,307.966441122934,2021,160,84257.7029155389,0.365505384631295,"baseline"
2021-06-10,"PHY","cyano",1256.93245348371,328.682958952054,2021,161,84257.7029155389,0.390092475321254,"baseline"
2021-06-10,"PHY","green",778.685263274777,328.682958952054,2021,161,84257.7029155389,0.390092475321254,"baseline"
2021-06-10,"PHY","diatom",1912.19330321463,328.682958952054,2021,161,84257.7029155389,0.390092475321254,"baseline"
2021-06-11,"PHY","cyano",1569.49897914666,356.262537182789,2021,162,84257.7029155389,0.422824887049095,"baseline"
2021-06-11,"PHY","green",817.835000215473,356.262537182789,2021,162,84257.7029155389,0.422824887049095,"baseline"
2021-06-11,"PHY","diatom",1891.73535474035,356.262537182789,2021,162,84257.7029155389,0.422824887049095,"baseline"
2021-06-12,"PHY","cyano",1925.83260146413,383.965871655831,2021,163,84257.7029155389,0.455704177030228,"baseline"
2021-06-12,"PHY","green",832.101605815081,383.965871655831,2021,163,84257.7029155389,0.455704177030228,"baseline"
2021-06-12,"PHY","diatom",1853.87987717897,383.965871655831,2021,163,84257.7029155389,0.455704177030228,"baseline"
2021-06-13,"PHY","cyano",2385.71580140033,421.813391717672,2021,164,84257.7029155389,0.500622942617489,"baseline"
2021-06-13,"PHY","green",851.199764890947,421.813391717672,2021,164,84257.7029155389,0.500622942617489,"baseline"
2021-06-13,"PHY","diatom",1829.48508162968,421.813391717672,2021,164,84257.7029155389,0.500622942617489,"baseline"
2021-06-14,"PHY","cyano",2819.15417719728,455.55832250915,2021,165,84257.7029155389,0.540672611222036,"baseline"
2021-06-14,"PHY","green",863.366986071682,455.55832250915,2021,165,84257.7029155389,0.540672611222036,"baseline"
2021-06-14,"PHY","diatom",1789.18984838844,455.55832250915,2021,165,84257.7029155389,0.540672611222036,"baseline"
2021-06-15,"PHY","cyano",3297.36777216123,493.149006312565,2021,166,84257.7029155389,0.585286554520605,"baseline"
2021-06-15,"PHY","green",869.139497356227,493.149006312565,2021,166,84257.7029155389,0.585286554520605,"baseline"
2021-06-15,"PHY","diatom",1756.70544530276,493.149006312565,2021,166,84257.7029155389,0.585286554520605,"baseline"
2021-06-16,"PHY","cyano",3762.35344070256,526.578064556761,2021,167,84257.7029155389,0.624961334496159,"baseline"
2021-06-16,"PHY","green",864.773709067849,526.578064556761,2021,167,84257.7029155389,0.624961334496159,"baseline"
2021-06-16,"PHY","diatom",1697.60198362085,526.578064556761,2021,167,84257.7029155389,0.624961334496159,"baseline"
2021-06-17,"PHY","cyano",4388.45660572544,576.239993717482,2021,168,84257.7029155389,0.683901855590715,"baseline"
2021-06-17,"PHY","green",863.947381253019,576.239993717482,2021,168,84257.7029155389,0.683901855590715,"baseline"
2021-06-17,"PHY","diatom",1668.81457756222,576.239993717482,2021,168,84257.7029155389,0.683901855590715,"baseline"
2021-06-18,"PHY","cyano",5092.26438660176,633.663569311048,2021,169,84257.7029155389,0.752054171173217,"baseline"
2021-06-18,"PHY","green",863.901766799755,633.663569311048,2021,169,84257.7029155389,0.752054171173217,"baseline"
2021-06-18,"PHY","diatom",1654.76697759348,633.663569311048,2021,169,84257.7029155389,0.752054171173217,"baseline"
2021-06-19,"PHY","cyano",5921.80661092094,701.915180016847,2021,170,84257.7029155389,0.833057578985339,"baseline"
2021-06-19,"PHY","green",865.511105927207,701.915180016847,2021,170,84257.7029155389,0.833057578985339,"baseline"
2021-06-19,"PHY","diatom",1643.3855103342,701.915180016847,2021,170,84257.7029155389,0.833057578985339,"baseline"
2021-06-20,"PHY","cyano",6714.32139931626,766.894002504723,2021,171,84257.7029155389,0.910176726837033,"baseline"
2021-06-20,"PHY","green",855.726518804015,766.894002504723,2021,171,84257.7029155389,0.910176726837033,"baseline"
2021-06-20,"PHY","diatom",1641.11594596396,766.894002504723,2021,171,84257.7029155389,0.910176726837033,"baseline"
2021-06-21,"PHY","cyano",7534.89948692164,833.566843981392,2021,172,84257.7029155389,0.98930639589946,"baseline"
2021-06-21,"PHY","green",837.897372794131,833.566843981392,2021,172,84257.7029155389,0.98930639589946,"baseline"
2021-06-21,"PHY","diatom",1639.17450334474,833.566843981392,2021,172,84257.7029155389,0.98930639589946,"baseline"
2021-06-22,"PHY","cyano",8301.86849057303,894.915491671016,2021,173,84257.7029155389,1.06211712484981,"baseline"
2021-06-22,"PHY","green",814.939346916114,894.915491671016,2021,173,84257.7029155389,1.06211712484981,"baseline"
2021-06-22,"PHY","diatom",1632.02213297142,894.915491671016,2021,173,84257.7029155389,1.06211712484981,"baseline"
2021-06-23,"PHY","cyano",7978.51255515059,841.914249734956,2021,174,84257.7029155389,0.999213390114495,"baseline"
2021-06-23,"PHY","green",667.428656944,841.914249734956,2021,174,84257.7029155389,0.999213390114495,"baseline"
2021-06-23,"PHY","diatom",1466.29084147196,841.914249734956,2021,174,84257.7029155389,0.999213390114495,"baseline"
2021-06-24,"PHY","cyano",7989.17415439949,831.706209299753,2021,175,84257.7029155389,0.987098129334794,"baseline"
2021-06-24,"PHY","green",603.941801301309,831.706209299753,2021,175,84257.7029155389,0.987098129334794,"baseline"
2021-06-24,"PHY","diatom",1396.50732419852,831.706209299753,2021,175,84257.7029155389,0.987098129334794,"baseline"
2021-06-25,"PHY","cyano",8140.75644433349,837.275893487739,2021,176,84257.7029155389,0.993708426073562,"baseline"
2021-06-25,"PHY","green",559.558333360098,837.275893487739,2021,176,84257.7029155389,0.993708426073562,"baseline"
2021-06-25,"PHY","diatom",1356.20597898765,837.275893487739,2021,176,84257.7029155389,0.993708426073562,"baseline"
2021-06-26,"PHY","cyano",8523.15260826812,867.331545037559,2021,177,84257.7029155389,1.02937952854825,"baseline"
2021-06-26,"PHY","green",540.800001249063,867.331545037559,2021,177,84257.7029155389,1.02937952854825,"baseline"
2021-06-26,"PHY","diatom",1353.56657792894,867.331545037559,2021,177,84257.7029155389,1.02937952854825,"baseline"
2021-06-27,"PHY","cyano",8689.53214840144,880.301789822565,2021,178,84257.7029155389,1.04477307042775,"baseline"
2021-06-27,"PHY","green",526.574248555367,880.301789822565,2021,178,84257.7029155389,1.04477307042775,"baseline"
2021-06-27,"PHY","diatom",1357.19840060202,880.301789822565,2021,178,84257.7029155389,1.04477307042775,"baseline"
2021-06-28,"PHY","cyano",7801.76615470273,798.770797357757,2021,179,84257.7029155389,0.94800922612198,"baseline"
2021-06-28,"PHY","green",487.73141589154,798.770797357757,2021,179,84257.7029155389,0.94800922612198,"baseline"
2021-06-28,"PHY","diatom",1304.53847646976,798.770797357757,2021,179,84257.7029155389,0.94800922612198,"baseline"
2021-06-29,"PHY","cyano",7527.84660740988,774.552111912232,2021,180,84257.7029155389,0.919265639948259,"baseline"
2021-06-29,"PHY","green",479.221670248642,774.552111912232,2021,180,84257.7029155389,0.919265639948259,"baseline"
2021-06-29,"PHY","diatom",1296.07713851929,774.552111912232,2021,180,84257.7029155389,0.919265639948259,"baseline"
2021-06-30,"PHY","cyano",7347.17504872388,760.405398040062,2021,181,84257.7029155389,0.902475823251796,"baseline"
2021-06-30,"PHY","green",477.511046952547,760.405398040062,2021,181,84257.7029155389,0.902475823251796,"baseline"
2021-06-30,"PHY","diatom",1308.54314018275,760.405398040062,2021,181,84257.7029155389,0.902475823251796,"baseline"
2021-07-01,"PHY","cyano",7381.36529505797,764.792306411146,2021,182,84257.7029155389,0.907682360125322,"baseline"
2021-07-01,"PHY","green",478.374075387469,764.792306411146,2021,182,84257.7029155389,0.907682360125322,"baseline"
2021-07-01,"PHY","diatom",1326.18102185883,764.792306411146,2021,182,84257.7029155389,0.907682360125322,"baseline"
2021-07-02,"PHY","cyano",6550.07614309647,690.268499961609,2021,183,84257.7029155389,0.819234890195789,"baseline"
2021-07-02,"PHY","green",455.140305894846,690.268499961609,2021,183,84257.7029155389,0.819234890195789,"baseline"
