"DateTime","dens.elv_0","dens.elv_0.666626763463401","dens.elv_1.3332535269268","dens.elv_1.9998802903902","dens.elv_2.6665070538536","dens.elv_3.333133817317","dens.elv_3.9997605807804","dens.elv_4.6663873442438","dens.elv_5.3330141077072","dens.elv_5.99964087117061","dens.elv_6.66626763463401","dens.elv_7.33289439809741","dens.elv_7.99952116156081","dens.elv_8.66614792502421","dens.elv_9.33277468848761","dens.elv_9.99940145195101","dens.elv_10.6660282154144","dens.elv_11.3326549788778","dens.elv_11.9992817423412","dens.elv_12.6659085058046"
2011-07-15,999.806274668401,999.806274668401,999.806227146281,999.80252257995,999.757360502295,999.585173328811,999.552296177048,999.521650564821,999.434690525506,998.480998424222,997.86093650721,997.725215397602,997.632002110457,997.495954688346,997.142372518198,996.05644804549,995.784823784542,995.784823784573,NA,NA
2011-07-16,999.804848622154,999.804894971607,999.805044992637,999.802352599456,999.760142219652,999.582066994661,999.55369780905,999.526035632514,999.445218909452,998.446162355683,997.80407539641,997.668752379093,997.580645936913,997.569827263785,997.033862246898,996.243032080007,995.72365506101,995.723629533407,NA,NA
2011-07-17,999.803515785047,999.803536840884,999.803661748572,999.799854239825,999.74651250628,999.583733546837,999.550795212312,999.523808274066,999.434803149043,998.442704341955,997.758687294131,997.610965640998,997.557012588281,997.511667514333,997.165187058504,996.093723903348,995.614561465414,995.558958437467,NA,NA
2011-07-18,999.802128344689,999.802155588549,999.802264595436,999.798009890189,999.743802880351,999.582007404582,999.549568166718,999.522614620247,999.429477192749,998.423493017518,997.716715422632,997.567287226013,997.505683568783,997.469602266368,997.1005801226,996.239348170839,995.727832141998,995.62575975553,NA,NA
2011-07-19,999.800721335537,999.800742554321,999.800901131407,999.797146355689,999.746152713079,999.578386949872,999.549005223995,999.52300444446,999.431384239124,998.397325011658,997.67413148889,997.561125370705,997.561125370705,997.467164547647,997.152762040014,996.432349878047,995.807414807271,995.807355715226,NA,NA
2011-07-20,999.799251706199,999.799251706199,999.799206490048,999.792733452741,999.730176718502,999.579500088108,999.54290046283,999.515330779195,999.407452573698,998.394597026189,997.682512737168,997.627448357731,997.531787908001,997.463229263458,997.197134563225,996.293268908699,995.906275357745,995.906054190968,NA,NA
2011-07-21,999.797704419186,999.797757698691,999.797652573798,999.790280301685,999.72824735897,999.576295537729,999.539452464648,999.509865245176,999.394818378829,998.373906853347,997.73992381124,997.69214749567,997.540409148153,997.439622629187,997.135850060335,996.330452323561,995.861362288009,995.859443673528,NA,NA
2011-07-22,999.796302012075,999.796302012075,999.796187324598,999.789285105787,999.730280066848,999.572138143814,999.537263579291,999.506352156537,999.388267992773,998.365680644225,997.797638536756,997.683333222507,997.547552757697,997.424458826565,997.035999314962,996.254132899499,996.137546611959,996.137498468931,NA,NA
2011-07-23,999.79473519683,999.79478889972,999.794796363095,999.7889534865,999.733664052947,999.567306548849,999.535273263456,999.50445184329,999.387889850798,998.353039444403,997.788057206281,997.706628354459,997.536926282837,997.370514490933,997.083866190162,996.236193378059,996.117275030377,996.117256192123,NA,NA
2011-07-24,999.793365239184,999.793365239184,999.793401544937,999.788860813382,999.737634998764,999.562365271815,999.533932110323,999.504145346629,999.392994728867,998.331486117183,997.781448169931,997.675186973984,997.522946684066,997.351925381378,996.725933697211,996.348809430675,996.125061790473,996.124304749181,NA,NA
