"DateTime","Depth","mod_wl","obs_wl"
2016-03-28,"0.1",11.2460705572785,11.6444444444444
2016-03-29,"0.1",11.2427205553037,11.6333333333333
2016-03-30,"0.1",11.2313722266079,11.6222222222222
2016-03-31,"0.1",11.2215117452616,11.6111111111111
2016-04-01,"0.1",11.21307478966,11.6
2016-04-02,"0.1",11.2212598854332,11.6
2016-04-03,"0.1",11.2183268404274,11.6
2016-04-04,"0.1",11.2143279871914,11.6
2016-04-05,"0.1",11.2121237173209,11.6
2016-04-06,"0.1",11.2085677556838,11.6
2016-04-07,"0.1",11.2052841870501,11.6
2016-04-08,"0.1",11.2068382278103,11.6
2016-04-09,"0.1",11.1922529983287,11.5833333333333
2016-04-10,"0.1",11.1778797236218,11.5666666666667
2016-04-11,"0.1",11.1639810742413,11.55
2016-04-12,"0.1",11.1510562226389,11.5333333333333
2016-04-13,"0.1",11.1379620772207,11.5166666666667
2016-04-14,"0.1",11.1241446694323,11.5
2016-04-15,"0.1",11.1179433416693,11.4928571428571
2016-04-16,"0.1",11.1115125768017,11.4857142857143
2016-04-17,"0.1",11.1048277896244,11.4785714285714
2016-04-18,"0.1",11.0982196480878,11.4714285714286
2016-04-19,"0.1",11.0911693979459,11.4642857142857
2016-04-20,"0.1",11.0836012166779,11.4571428571429
2016-04-21,"0.1",11.0764430425637,11.45
2016-04-22,"0.1",11.0696029695825,11.4428571428571
2016-04-23,"0.1",11.0807329922259,11.4357142857143
2016-04-24,"0.1",11.0716007053307,11.4285714285714
2016-04-25,"0.1",11.0624425598978,11.4214285714286
2016-04-26,"0.1",11.0555184453719,11.4142857142857
2016-04-27,"0.1",11.0488359629214,11.4071428571429
2016-04-28,"0.1",11.0455925138276,11.4
2016-04-29,"0.1",11.05660874029,11.4142857142857
2016-04-30,"0.1",11.0678410108397,11.4285714285714
2016-05-01,"0.1",11.0764552036705,11.4428571428571
2016-05-02,"0.1",11.106449979592,11.4571428571429
2016-05-03,"0.1",11.1258943841608,11.4714285714286
2016-05-04,"0.1",11.1339507066436,11.4857142857143
2016-05-05,"0.1",11.1386487676661,11.5
2016-05-06,"0.1",11.1635257292217,11.5142857142857
2016-05-07,"0.1",11.1693067903352,11.5285714285714
2016-05-08,"0.1",11.1750569830013,11.5428571428571
2016-05-09,"0.1",11.1814567376623,11.5571428571429
2016-05-10,"0.1",11.1888702539464,11.5714285714286
2016-05-11,"0.1",11.199463238434,11.5857142857143
2016-05-12,"0.1",11.2118984821595,11.6
2016-05-13,"0.1",11.2018126371129,11.5857142857143
2016-05-14,"0.1",11.1899385956547,11.5714285714286
2016-05-15,"0.1",11.177135323042,11.5571428571429
2016-05-16,"0.1",11.1620044082908,11.5428571428571
2016-05-17,"0.1",11.1488644372099,11.5285714285714
2016-05-18,"0.1",11.1379300746864,11.5142857142857
2016-05-19,"0.1",11.1269170914224,11.5
2016-05-20,"0.1",11.116145983785,11.4857142857143
