"DateTime","Depth","mod_po4","obs_po4"
2020-10-05,"3",0.0431956091356713,0.0315884571565756
2020-10-05,"6",0.0493520955919624,0.0947653714697267
2020-10-05,"9",0.0479865043918838,0.0526474285942926
2020-10-14,"0.1",0.0240905319690819,0.105294857188585
2020-10-14,"10",0.0484766820849144,0.0421179428754341
2020-10-14,"3",0.0263853649142573,0.0421179428754341
2020-10-14,"6",0.0488457973206642,0.0526474285942926
2020-10-14,"9",0.0483039867878564,0.0315884571565756
2020-10-26,"0.1",0.0210980472478603,0.0737064000320096
2020-10-26,"11",0.00653571121384604,0.0842358857508682
2020-10-26,"3",0.0309251983148854,0.0737064000320096
2020-10-26,"6",0.00380865344860473,0.021058971437717
2020-10-26,"9",0.00658982016629385,0.0737064000320096
2020-11-10,"0.1",0.0233595967844859,0.0842358857508682
2020-11-10,"10",0.026201875266419,0.0631769143131511
2020-11-10,"3",0.0242693762220781,0.0737064000320096
2020-11-10,"6",0.0284437652622359,0.0631769143131511
2020-11-10,"9",0.0262018710695139,0.0737064000320096
2020-12-02,"0.1",0.047387203658897,0.0631769143131511
2020-12-02,"11",0.0813310058063005,0.0737064000320096
2020-12-02,"3",0.0477326545411677,0.0631769143131511
2020-12-02,"6",0.0813273415464396,0.0842358857508682
2020-12-02,"9",0.0813274800637046,0.0842358857508682
2021-03-08,"0.1",0.0413532842209747,0.021058971437717
2021-03-08,"11",0.0368335781460623,0.0631769143131511
2021-03-08,"3",0.0368202896659497,0.021058971437717
2021-03-08,"6",0.0368285011423471,0.0105294857188585
2021-03-08,"9",0.0368305673988386,0.0105294857188585
2021-04-05,"0.1",0.033673664604964,0.0526474285942926
2021-04-05,"11",0.00809268030162179,0.126353828626302
2021-04-05,"3",0.0399358455133758,0.0421179428754341
2021-04-05,"6",0.00808855500939348,0
2021-04-05,"9",0.00808996784349387,0.0631769143131511
2021-05-03,"0.1",0.0571169008645438,0.126353828626302
2021-05-03,"11",0.0566972967625273,0.0315884571565756
2021-05-03,"3",0.0296842918702296,0.0105294857188585
2021-05-03,"6",0.0521781799640568,0.0421179428754341
2021-05-03,"9",0.0555215287382879,0.0631769143131511
2021-05-14,"0.1",0.0466080989029394,0.0105294857188585
2021-05-14,"11",0.0634694483386577,0
2021-05-14,"3",0.0534907142638871,0.021058971437717
2021-05-14,"6",0.0584060748812046,0
2021-05-14,"9",0.059621734846458,0
2021-05-31,"0.1",0.0814210129831298,0.0947653714697267
2021-05-31,"11",0.0800824456850408,0.0526474285942926
2021-05-31,"3",0.0475771789167307,0.0631769143131511
2021-05-31,"6",0.0314912238989384,0.0526474285942926
2021-05-31,"9",0.0780007097570881,0.0421179428754341
2021-06-15,"0.1",0.162855055965676,0.0526474285942926
2021-06-15,"11",0.105934004978394,0.21058971437717
2021-06-15,"3",0.0872630508429759,0.0631769143131511
2021-06-15,"6",0.0513127012037999,0.0526474285942926
2021-06-15,"9",0.0896398684913634,0.0737064000320096
2021-06-28,"0.1",0.00912997992316032,0.0631769143131511
2021-06-28,"11",0.116797401234521,0.105294857188585
2021-06-28,"3",0.0790257966625007,0.0737064000320096
2021-06-28,"6",0.0850413542954506,0.0526474285942926
2021-06-28,"9",0.10224249676586,0.0526474285942926
2021-07-12,"0.1",0.00806485753843371,0.0526474285942926
2021-07-12,"11",0.127268173891863,0.179001257220595
2021-07-12,"3",0.0391498017747829,0.0421179428754341
2021-07-12,"6",0.0823699864682659,0.0737064000320096
2021-07-12,"9",0.133710892216159,0.168471771501736
2021-07-26,"0.1",0.00912437029220113,0.0421179428754341
2021-07-26,"11",0.160326853740216,0.0842358857508682
2021-07-26,"3",0.0339986356231455,0.0737064000320096
2021-07-26,"6",0.101913981568445,0.0421179428754341
2021-07-26,"9",0.1629521862448,0.115824342907444
2021-08-09,"0.1",0.0099787758497266,0.0631769143131511
2021-08-09,"3",0.024388921456449,0.0737064000320096
2021-08-09,"6",0.086582974753602,0.0421179428754341
2021-08-09,"9",0.170973725030837,0.0947653714697267
2021-08-23,"0.1",0.0197723000569629,0.0315884571565756
2021-08-23,"11",0.143751573748014,0.0947653714697267
2021-08-23,"3",0.0499567750160169,0.105294857188585
2021-08-23,"6",0.032540256196554,0.0737064000320096
2021-08-23,"9",0.118748191244913,0.0526474285942926
2021-09-06,"0.1",0.0236870035069839,0.0526474285942926
2021-09-06,"10",0.101786326949515,0.147412800064019
2021-09-06,"3",0.0276413788362129,0.0421179428754341
2021-09-06,"6",0.0403046953532244,0.0421179428754341
2021-09-06,"9",0.0868180356587449,0.105294857188585
2021-09-21,"0.1",0.0165159785893154,0.021058971437717
2021-09-21,"10",0.115320933649825,0.0737064000320096
2021-09-21,"3",0.0204453687338919,0.0421179428754341
2021-09-21,"6",0.0305142666740578,0.0421179428754341
2021-09-21,"9",0.0970419455976511,0.105294857188585
2021-10-12,"0.1",0.0241662647665682,0.0526474285942926
2021-10-12,"10",0.0465985354458361,0.147412800064019
2021-10-12,"3",0.0466016590505379,0.0421179428754341
2021-10-12,"6",0.026230717431643,0.0421179428754341
2021-10-12,"9",0.0436577117888626,NA
2021-10-26,"0.1",0.0257417257120227,0.021058971437717
2021-10-26,"10",0.0720482758851617,0.136883314345161
2021-10-26,"3",0.0420328366877196,0.0315884571565756
2021-10-26,"6",0.0421683633527231,0.0315884571565756
2021-11-09,"0.1",0.0404541369102495,0.0737064000320096
2021-11-09,"3",0.0403790348296805,0.0526474285942926
2021-11-09,"6",0.0400007973387815,0.0315884571565756
2021-11-09,"9",0.027370254304517,0.0421179428754341
2021-11-22,"0.1",0.032605467402998,0.0737064000320096
2021-11-22,"3",0.0324223454699722,0.0315884571565756
2021-11-22,"6",0.0457055689136186,0.0421179428754341
2021-11-22,"9",0.0286308510172026,0.0842358857508682
2021-12-06,"0.1",0.0304974727508927,0.0842358857508682
2021-12-06,"3",0.0304150102169474,0.126353828626302
2021-12-06,"6",0.0304097568578909,0.0631769143131511
2021-12-06,"9",0.0315119610434155,0.0737064000320096
2022-01-26,"0.1",0.0698998397314618,0.0315884571565756
2022-01-26,"3",0.0398992626765018,0.0315884571565756
2022-01-26,"6",0.0398964682479242,0.021058971437717
2022-01-26,"9",0.0398987276650395,0.021058971437717
2022-02-24,"0.1",0.036493474096739,0.021058971437717
2022-02-24,"3",0.0188383117534187,0.0315884571565756
2022-02-24,"6",0.0360666269990645,0.0315884571565756
2022-02-24,"9",0.0360683971624025,0.0421179428754341
2022-03-22,"0.1",0.0427970602179451,0.0526474285942926
2022-03-22,"3",0.0422586742961028,0.0315884571565756
2022-03-22,"6",0.0394230532302802,0.0631769143131511
2022-03-22,"9",0.0502598460622582,0.0315884571565756
2022-04-12,"0.1",0.0375415988972174,0.0315884571565756
2022-04-12,"3",0.0389641984459769,0.0526474285942926
2022-04-12,"6",0.051802493889197,0.0421179428754341
2022-04-12,"9",0.00391000267885416,0.0631769143131511
2022-05-02,"0.1",0.0537315986042918,0.021058971437717
2022-05-02,"3",0.0375256979896236,0.0526474285942926
2022-05-02,"6",0.0544956375987945,0.0631769143131511
2022-05-02,"9",0.00901270434681411,0.021058971437717
