#Variables:
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CanESM2_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)"
""
yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)
2049-01-05,274.894775,286.534943,296.230225,273.767212,282.185852,293.228760,283.393188,291.595093,288.198334,288.147827
2049-01-06,277.766388,276.159790,296.744110,277.826111,296.657898,292.580048,286.776184,291.937592,290.571564,288.574280
2049-01-07,283.059967,284.124146,294.012054,283.754639,293.635162,292.538849,288.962402,291.765961,295.065582,292.311188
2049-01-08,282.096710,286.677185,285.319214,281.868561,287.923309,292.811646,290.272797,293.536194,289.621216,285.352936
2049-01-09,282.472992,290.104736,282.798096,281.947357,291.757721,284.667419,274.574890,285.396393,285.669189,279.748993
2049-01-10,281.498199,275.036407,278.224060,277.153809,292.736633,284.937561,274.365295,287.371368,283.486176,285.905457
2049-01-11,282.632599,279.961914,284.336823,279.215149,286.370087,282.435486,278.968628,284.609955,287.923553,290.870819
2049-01-12,281.226776,280.735413,281.367828,285.444611,279.949860,291.779175,273.171234,281.997559,289.348907,294.229156
2049-01-13,287.847382,277.244965,278.104095,288.682251,279.247986,285.859924,277.429047,281.348633,284.835358,294.723389
2049-01-14,287.284424,277.503143,281.178711,289.825714,280.740845,284.029175,281.054352,287.919617,297.744202,288.437164
2049-01-15,281.395844,280.802216,281.601532,290.210205,275.807678,283.127808,276.465332,284.020508,298.196808,279.778961
2049-01-16,285.385590,279.968536,282.860016,284.187744,281.560089,279.143127,274.906403,279.267944,293.643463,283.308350
2049-01-17,287.934692,278.618103,279.928650,276.841217,283.287964,278.161835,274.511353,270.968658,280.965820,279.927765
2049-01-18,286.887848,277.929871,281.281219,280.152008,279.599365,279.413513,275.524719,272.590088,279.061493,276.690308
2049-01-19,286.986847,274.886597,275.239655,289.013153,284.199341,278.903595,274.557526,278.579926,280.060181,272.709259
2049-01-20,281.505951,276.790588,277.295166,291.069672,275.942566,278.315369,283.060364,282.347198,284.595673,276.183777
2049-01-21,287.390656,283.819122,282.578857,282.609406,273.559326,273.273865,282.786591,284.000336,289.949615,272.675690
2049-01-22,284.535339,280.947540,275.758942,275.439056,276.874268,277.933777,282.859924,289.148102,291.948181,275.414673
2049-01-23,283.766571,273.830597,277.367096,275.395447,280.842224,279.214722,283.027649,286.545288,290.128571,279.065033
2049-01-24,271.574921,281.599335,278.973389,284.531189,281.957520,280.105957,276.739227,293.826172,283.045654,276.845612
2049-01-25,270.120697,271.686615,277.620850,280.855530,286.194824,276.935516,274.273407,285.434570,284.466980,275.693298
2049-01-26,269.759613,272.823822,277.284363,283.136780,287.278137,278.482819,276.450378,283.838776,282.076050,276.524048
2049-01-27,270.708008,278.986572,276.498047,285.365112,289.365204,274.273010,278.491272,274.950867,289.017426,277.758026
2049-01-28,280.334137,278.888733,275.213623,287.030090,294.265381,276.505066,281.860199,275.994720,285.694977,277.698303
2049-01-29,284.526520,273.909485,279.002563,286.895966,289.432526,281.212219,280.623749,273.509949,284.837585,276.662018
2049-01-30,283.840210,277.646271,279.846954,285.375885,290.452942,285.233459,278.045532,274.773499,283.525909,283.674225
2049-01-31,284.130615,273.624023,280.063904,285.674347,271.949402,291.816711,276.839111,278.881714,279.979431,283.281830
2049-02-01,285.359772,277.336609,281.223358,282.576630,276.329437,285.821014,274.258575,282.241425,290.031982,287.828583
2049-02-02,279.598022,274.537811,279.311859,286.593109,277.500000,274.444580,277.383942,286.250580,292.131012,290.888519
2049-02-03,281.470795,277.213043,283.059052,287.771973,278.006226,269.990387,274.838226,290.532501,285.236298,292.653839
2049-02-04,279.026825,274.036591,287.766296,282.721710,280.664307,271.611115,277.108124,291.151978,279.141205,289.119904
2049-02-05,277.996246,278.482910,288.815674,286.205688,287.061249,282.521362,274.346008,285.179260,277.471802,291.443787
2049-02-06,278.375885,279.686768,292.290344,277.572021,282.067047,279.078857,270.861481,286.542175,279.666229,285.664642
2049-02-07,278.308136,278.153076,288.856079,273.635712,276.332642,284.765045,274.399933,286.640289,282.224731,287.869171
2049-02-08,279.714661,278.021362,293.778778,273.738922,279.060425,292.956238,278.397675,283.260681,284.420044,288.175201
2049-02-09,284.209717,278.132935,292.502228,278.085297,280.367126,289.109985,276.244537,286.845001,287.596588,289.889252
2049-02-10,283.016815,278.053040,292.858948,281.078644,281.633911,289.757172,274.831909,287.526184,288.243927,294.001526
2049-02-11,278.774628,283.596802,292.760315,279.123230,275.964081,285.922729,269.174133,286.686615,288.119049,294.348755
2049-02-12,281.480530,275.779236,293.616455,278.765137,279.245087,296.499512,274.049042,290.465668,287.149872,300.269043
2049-02-13,285.646912,274.797516,300.284180,279.656036,276.937103,297.673004,278.351166,289.151001,281.925049,301.026672
2049-02-14,282.258484,276.870453,292.594177,287.572876,286.141083,290.441681,277.272308,288.427734,291.507263,293.005829
2049-02-15,290.967285,273.610321,285.844269,290.135498,290.949860,288.882355,275.982300,288.862915,283.843750,292.363678
2049-02-16,289.493195,270.081818,285.190277,283.674957,288.350189,284.430939,282.096680,292.153534,279.093323,295.304810
2049-02-17,282.612244,277.445221,288.443085,277.699768,290.605011,282.852478,276.782928,298.489014,284.544250,295.054199
2049-02-18,283.985474,283.601349,293.550873,280.408173,289.900635,279.385071,283.617676,299.775726,284.059937,290.012451
2049-02-19,285.451843,281.692230,292.751831,284.929932,282.163055,276.152374,278.951782,298.899170,283.085907,293.956329
2049-02-20,292.283630,276.002228,290.683655,282.556610,284.788300,285.183105,280.649536,294.171967,290.076935,293.745697
2049-02-21,289.385284,277.054474,290.459015,278.070160,288.932495,287.510773,286.549347,286.754761,280.783173,286.117035
2049-02-22,279.220032,279.496765,290.007172,273.041534,292.820557,289.400299,289.849030,288.571014,287.570801,283.073090
2049-02-23,279.936951,275.523071,291.921600,276.553040,285.123535,291.486450,283.634338,295.384857,284.108093,290.130615
2049-02-24,278.332581,279.036438,294.663940,284.419312,280.464172,287.027679,286.810455,295.368439,280.321594,291.042175
2049-02-25,276.939941,285.778809,289.098969,284.333710,276.998077,294.607056,287.879242,290.438904,274.845764,281.873535
2049-02-26,284.715210,286.112823,287.510803,277.491577,279.315002,297.752258,285.184692,284.794250,282.248077,280.731079
2049-02-27,294.373474,286.199280,287.097778,279.214600,288.998138,291.272522,287.060059,293.004333,287.963623,277.601990
2049-02-28,296.539459,275.998962,292.219635,286.611969,282.042328,285.855164,290.269073,295.423492,291.037476,277.748810
2049-03-01,287.098083,277.261627,296.852570,280.977814,286.143768,285.005280,282.262360,292.673767,280.927582,281.710205
2049-03-02,286.642426,280.037537,295.850647,286.549133,290.903870,291.754486,283.096161,290.787628,286.270050,292.058441
2049-03-03,288.024994,284.417084,291.986176,288.470459,292.584290,280.681702,281.712372,281.640625,292.555237,296.328857
2049-03-04,278.276337,286.103394,292.523773,283.229462,299.103973,287.128174,284.592041,279.722382,295.614685,295.117554
2049-03-05,284.263214,280.020660,291.227264,282.725861,291.946320,287.713135,292.588867,284.056641,296.622955,290.768219
2049-03-06,286.554840,285.094238,289.505432,283.302612,298.942139,292.557098,295.031281,275.795471,291.091248,291.500946
2049-03-07,290.258545,285.355164,289.832123,289.311707,297.484985,298.024811,295.353363,277.278351,290.845215,293.940796
2049-03-08,298.346863,290.845581,289.537842,300.190460,299.361511,300.162476,295.136871,274.501862,288.602753,291.577240
2049-03-09,294.974976,285.497681,290.720673,296.150085,302.250336,293.331970,289.912018,277.986603,286.912170,293.701477
2049-03-10,299.879578,286.097076,300.671753,294.505341,293.826965,290.293549,288.475098,281.105408,283.604004,291.053955
2049-03-11,291.293213,285.020172,299.770172,287.035309,293.735138,295.664124,283.860382,281.978271,286.104309,295.647522
2049-03-12,294.415314,282.253357,287.285767,289.597382,292.081787,298.413574,288.362427,292.050018,286.920074,304.194733
2049-03-13,296.574310,285.855835,289.383514,278.369080,295.661530,296.560638,288.171844,293.958008,290.961334,304.817047
2049-03-14,296.757507,287.302460,286.354675,285.657257,294.336548,293.834717,286.981079,289.875122,286.202362,294.417023
2049-03-15,289.237823,292.513580,281.684418,290.374420,294.752472,289.944885,290.772461,284.267761,280.923035,286.764069
2049-03-16,288.541351,294.157898,288.390442,287.318726,293.940674,290.134705,278.357208,282.198395,292.847504,290.990265
2049-03-17,294.498016,288.135834,290.513855,295.967041,287.277863,290.000580,284.903687,283.496887,291.078766,295.449707
2049-03-18,290.937408,287.106934,283.367340,295.595978,283.808777,292.956085,292.086365,286.397064,282.941467,292.446136
2049-03-19,292.489716,287.830688,279.059998,301.024017,292.719666,295.781372,289.261169,284.477142,276.469971,297.845947
2049-03-20,296.056519,283.682587,284.792816,297.348083,291.135071,299.245270,289.502777,280.776733,284.314117,300.059113
2049-03-21,300.929718,283.191223,287.838074,285.100342,289.835602,301.558044,288.339447,278.929596,287.970306,300.148560
2049-03-22,301.938721,292.172119,291.869995,288.811676,283.678833,299.741425,285.002808,278.945099,286.177490,295.207092
2049-03-23,301.293427,291.412018,293.606140,288.970917,286.441345,292.287079,287.755737,281.087769,287.752350,296.255798
2049-03-24,298.360992,288.625671,286.599518,290.802979,288.389587,290.148224,289.289154,283.852448,292.298279,295.438751
2049-03-25,296.733185,291.901703,290.749298,294.411407,291.067352,290.863098,293.599579,283.989594,290.996124,298.322784
2049-03-26,299.435913,298.630890,297.894012,293.529938,290.904419,293.277985,286.270966,283.364288,287.561005,301.722717
2049-03-27,300.886139,294.911530,303.043732,298.603271,286.795441,292.153320,293.930237,278.219849,287.202606,300.326904
2049-03-28,298.853180,300.120331,296.488312,292.321930,288.547363,289.262482,296.089996,284.115021,287.688416,298.676666
2049-03-29,295.350128,303.138031,295.206451,290.520264,296.731476,291.113831,295.735321,292.007751,291.591370,301.484009
2049-03-30,305.895813,297.146698,301.037781,292.213135,299.472015,290.480652,289.067291,291.655792,295.073853,302.222504
2049-03-31,300.094238,292.409180,298.195374,290.914276,292.342407,296.116974,289.187683,292.556793,292.538269,298.603119
2049-04-01,299.838501,282.169281,294.342896,287.889923,295.181366,303.404144,288.027283,291.009735,293.684387,296.363098
2049-04-02,303.062592,284.397583,293.250061,284.536285,296.226868,295.159149,288.740387,285.470184,288.520782,289.671082
2049-04-03,299.615723,292.013000,296.354156,291.366455,285.375305,291.653900,294.649445,288.353149,288.945709,284.089386
2049-04-04,292.381866,290.187622,290.937408,286.963959,288.813324,294.517334,294.450500,282.656860,285.151215,288.461609
2049-04-05,289.179108,289.457092,292.860229,289.207581,296.981537,287.551910,286.604645,292.555054,290.818176,297.059631
2049-04-06,299.310150,286.022247,299.307404,286.268097,298.561646,287.705994,287.825439,287.611389,286.526489,297.935577
2049-04-07,304.933289,291.630188,288.551178,292.853638,292.829834,286.634003,286.252533,288.624786,285.677643,295.858398
2049-04-08,306.779877,296.322510,286.330353,294.987122,294.615173,292.701996,292.153351,296.517639,285.152863,296.395050
2049-04-09,310.081482,294.899536,287.723541,292.053497,296.419647,303.565887,292.316803,299.693787,285.620819,298.990845
2049-04-10,306.871124,299.499207,299.046844,291.230804,290.940948,295.357391,298.335571,303.660431,285.736267,299.984222
2049-04-11,298.883087,295.161469,302.612885,289.894196,297.370483,290.702209,296.759247,297.542358,284.090057,300.130524
2049-04-12,300.982178,297.195618,292.123260,285.774811,302.540344,292.254059,294.269501,293.713379,285.899750,292.396759
2049-04-13,302.820648,293.697510,299.628143,290.368774,301.324280,291.896881,291.535431,294.422150,289.812866,291.186676
2049-04-14,303.052673,285.719421,301.991272,291.622498,294.406250,295.659302,293.227264,294.324036,288.155914,297.372223
2049-04-15,303.871460,291.161224,294.594635,300.497955,294.645447,300.070770,292.010529,291.438446,294.267212,302.591217
2049-04-16,303.897430,300.196136,295.572723,292.777344,288.711273,304.386139,292.195099,297.587158,294.788422,304.093262
2049-04-17,302.757660,301.389496,295.442200,291.919525,292.780304,304.717194,296.169525,299.889893,295.810577,304.626282
2049-04-18,300.896729,300.707001,298.159668,289.877411,292.143494,305.476318,296.683685,299.124207,295.810150,296.571503
2049-04-19,300.420593,296.994934,295.252716,294.600006,294.399017,299.136810,288.905701,300.488281,284.490845,292.646210
2049-04-20,295.520905,295.652985,292.235168,295.356720,293.510834,301.776428,295.480774,286.450684,290.124268,291.240265
2049-04-21,303.473999,293.493439,295.324646,300.439606,301.694733,303.077362,296.085327,287.692291,291.076477,291.403015
2049-04-22,305.281250,292.635193,292.080872,296.069031,297.529297,301.311951,292.996674,299.708649,290.974762,299.033478
2049-04-23,305.561371,292.019928,296.521179,290.948151,304.492676,289.573151,297.917236,297.724152,290.290466,297.771179
2049-04-24,303.888794,295.259705,296.642944,288.575348,304.585419,293.678223,304.515747,295.859283,290.885162,297.897949
2049-04-25,306.282227,301.622192,302.105255,300.018951,300.406128,301.394806,306.347504,299.583527,289.592682,301.602051
2049-04-26,304.376617,304.203888,302.354614,302.833252,302.733337,295.109467,305.408844,301.066223,294.708130,301.943939
2049-04-27,293.713623,301.807709,306.759277,303.050842,297.585449,292.645844,299.140350,300.239197,292.050598,299.033264
2049-04-28,289.894287,303.696228,307.316895,297.948578,297.333313,293.329956,300.536926,288.974365,292.603546,298.408752
2049-04-29,295.761536,308.167419,301.671906,298.955719,300.255005,294.330292,302.457275,296.158783,294.151245,301.587341
2049-04-30,295.447754,305.843994,299.064087,305.867249,293.019196,302.031525,303.046143,299.593231,292.901123,305.261719
2049-05-01,294.714386,299.667664,296.504639,296.637360,285.287079,296.748413,294.179565,300.582794,291.217560,301.182770
2049-05-02,297.622589,297.788818,297.843628,291.979614,295.803467,296.856384,300.124786,297.081024,295.381836,299.763092
2049-05-03,295.193665,297.191742,299.681244,295.518463,291.655426,300.115265,302.299164,297.717651,291.106567,299.788177
2049-05-04,293.024689,303.613800,301.086182,296.988037,299.945068,301.949158,302.776581,295.396759,286.859497,302.826599
2049-05-05,302.029510,303.707153,302.772949,297.617340,305.325714,298.461761,296.063873,291.301208,285.274261,303.411835
2049-05-06,305.828674,295.302216,301.583649,296.041199,305.176147,296.632416,292.493988,301.266571,284.124115,306.573944
2049-05-07,306.389648,291.919189,296.087006,300.403595,295.654572,299.866333,292.463379,297.289307,284.827179,305.614960
2049-05-08,304.915802,298.406128,297.473206,307.472198,297.024200,299.513306,294.851807,291.405182,291.562622,304.380219
2049-05-09,299.462097,294.749359,301.183350,309.417023,301.026520,297.463989,304.181854,295.483704,295.489838,301.025269
2049-05-10,296.750122,292.583160,302.864014,305.396362,305.329712,301.747986,304.373840,293.146210,297.755737,294.470062
2049-05-11,301.411926,290.920227,298.809753,299.810425,306.479584,296.721313,302.699554,293.452118,300.009033,297.366180
2049-05-12,302.657837,292.091949,298.028473,294.530029,307.644470,293.306366,297.963837,295.925018,296.202057,302.742615
2049-05-13,298.578125,295.505676,298.160889,304.074188,301.668091,302.633911,301.268585,299.299957,295.934204,302.292267
2049-05-14,294.844788,300.714752,300.270935,302.143707,304.839935,291.836395,302.151611,296.844238,294.804321,296.512421
2049-05-15,296.714142,305.196594,303.657562,300.810699,304.259705,291.543152,301.105988,307.186279,297.258209,298.791779
2049-05-16,296.577026,303.766022,293.371857,305.012817,303.127075,300.460449,300.954346,300.973083,289.311646,299.076752
2049-05-17,302.481537,301.875488,298.563934,301.528992,296.016510,299.408081,302.376740,294.963562,296.953522,295.551636
2049-05-18,304.563873,301.403961,302.785400,301.084686,299.868591,292.569611,302.945312,297.281525,296.779419,291.480682
2049-05-19,307.252838,299.098511,301.157440,298.123810,294.200562,297.658234,306.038605,287.772095,296.209106,289.989349
2049-05-20,309.942200,303.408478,300.185547,299.132568,297.923767,298.261627,307.663727,294.428619,297.126251,293.638794
2049-05-21,309.812286,303.963715,302.312042,299.606873,293.393158,302.331512,307.727478,300.239624,300.368286,298.023468
2049-05-22,308.791290,302.252136,303.179443,305.648010,295.469391,304.627350,304.925507,293.496338,298.380035,300.304718
2049-05-23,305.277893,299.590210,303.167603,303.285217,300.079010,305.099060,304.223236,290.892548,298.170685,302.642059
2049-05-24,304.727448,296.586548,303.739227,304.047150,296.700592,304.633972,306.024933,295.194366,301.450775,302.472046
2049-05-25,308.426422,296.998962,304.129425,304.456177,300.654541,303.164703,306.338867,288.368744,299.603546,297.768555
2049-05-26,305.055786,304.501465,297.047119,301.938568,306.531250,305.927887,304.641632,293.192627,291.595367,301.246948
2049-05-27,300.266205,305.845978,294.332001,295.432373,306.979401,305.740417,307.407867,299.385193,301.947021,301.406006
2049-05-28,301.602905,304.605713,297.547119,296.598053,303.916931,298.318024,306.197540,299.705505,307.330994,301.664917
2049-05-29,302.674744,296.542725,302.826721,299.459656,300.379395,301.516113,302.531403,297.891113,305.183563,301.475830
2049-05-30,303.154480,298.859802,305.027924,303.138153,298.423004,300.943329,301.131866,300.746704,306.066681,297.234131
2049-05-31,307.949707,308.731903,304.194214,304.160187,303.280548,305.303070,302.216431,299.390900,307.467468,297.179535
2049-06-01,305.884918,306.413422,301.205719,304.228485,303.606995,304.528625,300.453674,304.442017,306.147888,297.793182
2049-06-02,302.946350,306.927979,302.684753,300.172638,308.758301,301.529572,300.826111,305.048981,299.802826,299.145721
2049-06-03,305.853180,302.638428,299.238617,303.183838,309.530670,305.261108,300.929047,304.004913,296.937653,302.690155
2049-06-04,309.561554,295.991699,300.857056,304.581512,309.436035,308.111084,300.095673,304.495331,301.211212,303.621735
2049-06-05,310.344818,294.775696,299.288116,307.846832,306.344116,304.957642,299.976379,302.658752,303.081970,304.372375
2049-06-06,313.319702,299.733246,306.080780,309.828705,310.740326,296.673859,304.591217,305.673889,301.429108,301.740784
2049-06-07,308.519958,298.740479,307.996918,307.913879,308.405304,299.842255,302.194397,302.361023,303.566406,303.453430
2049-06-08,303.947327,303.405426,302.760315,308.839874,307.066895,302.467438,298.953369,300.490112,305.251343,307.392090
2049-06-09,306.216187,302.024780,301.263306,305.857727,305.959747,297.268829,298.381866,294.834930,304.272125,309.021576
2049-06-10,307.162933,299.979065,300.535522,303.025269,302.874512,304.690674,307.458923,296.104218,300.699799,312.212799
2049-06-11,309.920563,299.820068,302.754333,300.485321,307.298279,307.037323,307.817963,302.435730,299.693451,312.093658
2049-06-12,307.492462,301.313965,300.046326,303.765778,305.246796,302.942017,308.857788,295.882690,301.950500,312.365082
2049-06-13,310.233398,303.968719,297.679047,303.839020,305.036560,305.714508,308.923431,301.786560,304.978729,315.625641
2049-06-14,301.606140,304.722443,297.417969,302.590576,305.538269,304.238098,306.025330,299.067200,307.339966,317.023682
2049-06-15,301.063904,306.850342,294.695312,306.432373,310.409088,305.045746,305.560699,296.386566,306.321960,315.870148
2049-06-16,298.601471,303.068481,293.385803,308.291870,307.800873,308.262177,305.834961,294.569489,303.535583,312.553528
2049-06-17,303.240692,305.787384,301.269287,307.927979,307.643829,309.667419,307.268707,301.530457,301.278015,304.809052
2049-06-18,302.427887,307.925568,304.744049,306.557465,306.624115,300.684570,305.264557,299.403778,300.417694,306.537689
2049-06-19,302.974213,308.368591,306.683624,309.805481,306.818115,302.524628,308.064117,302.534790,305.024078,305.758911
2049-06-20,300.869934,307.544342,307.599548,311.410339,300.371277,301.643799,306.446899,300.696014,306.078217,305.561432
2049-06-21,300.719788,303.453094,308.134094,311.954193,302.854645,305.681671,305.881317,305.356995,304.057770,307.305420
2049-06-22,297.755493,307.712372,307.072418,309.960663,302.219910,308.875854,303.934204,304.072601,306.176056,308.865143
2049-06-23,296.157166,305.954437,305.052551,309.285187,300.019958,310.635193,307.153259,306.188995,306.704010,309.729828
2049-06-24,296.912292,307.542633,304.416229,309.351593,308.865967,304.684265,307.233643,307.170258,305.022003,308.144440
2049-06-25,303.024139,308.667694,305.950836,309.820404,303.248260,305.044830,305.492767,307.936249,301.174194,305.942932
2049-06-26,305.094543,305.252411,305.587189,309.792084,304.958923,304.320068,306.258362,307.846313,304.344452,307.789581
2049-06-27,307.733765,306.038635,305.559509,311.394806,304.410278,306.764832,307.623383,308.186340,307.362671,306.178375
2049-06-28,308.262573,304.920410,303.820251,309.371552,304.221649,307.100281,306.524231,307.920258,307.064850,305.562439
2049-06-29,307.705048,308.404846,301.140381,309.535614,307.508850,303.808350,296.964600,305.665344,306.027313,306.400391
2049-06-30,309.363800,308.363068,300.917572,309.954559,308.099945,305.749878,297.395020,303.969269,305.526642,305.784851
2049-07-01,307.189697,309.338104,306.707703,309.346497,308.691010,307.228851,302.983765,305.461761,306.821991,301.559631
2049-07-02,308.239258,307.178955,305.971161,309.982086,308.563965,307.329559,304.917511,308.171783,306.959869,305.533051
2049-07-03,304.643066,304.389618,303.324005,308.025421,303.896759,310.006653,304.644714,307.218323,306.122864,309.316040
2049-07-04,303.948059,308.450104,304.930817,306.839203,307.445496,307.228546,299.548401,308.629242,306.867126,311.377686
2049-07-05,305.106659,310.895874,305.936890,308.945007,308.703308,307.508362,302.792206,302.832581,304.005432,309.069824
2049-07-06,307.126038,310.096588,305.896240,307.753723,303.547668,309.557739,308.652191,301.502716,303.367371,308.075806
2049-07-07,309.355927,311.028625,307.002563,308.213043,304.292816,309.721008,306.347687,300.867462,306.157867,307.471863
2049-07-08,309.669617,310.284332,307.235382,307.669495,306.422882,310.379089,304.951843,303.408844,303.827118,308.196320
2049-07-09,308.359375,308.948639,304.556702,310.966858,303.778687,311.177887,305.582275,305.190369,298.798553,307.137238
2049-07-10,310.676117,308.943939,306.976379,312.714874,303.550354,309.554596,308.815063,304.895782,300.058380,306.715302
2049-07-11,310.013885,309.297974,307.619507,310.266083,304.181580,304.920471,308.122101,304.923615,302.113525,307.076904
2049-07-12,310.657288,307.338989,305.758087,309.382111,302.893494,304.819733,306.554047,307.632751,304.262054,305.225555
2049-07-13,310.620758,307.276550,301.676422,308.984009,308.709839,307.073730,305.763885,306.004578,305.940125,304.897095
2049-07-14,311.223480,307.213409,301.089569,308.086609,307.475159,311.009247,303.202393,302.329742,306.524536,307.562836
2049-07-15,310.750610,310.468140,304.270782,307.442810,306.743103,309.696533,303.376068,303.036804,300.874512,308.389709
2049-07-16,310.201996,307.510712,304.684235,308.768036,309.564453,309.190826,307.587860,303.407288,299.803711,312.230133
2049-07-17,309.824890,308.846344,303.637756,309.576050,304.920135,309.659912,308.724457,304.298401,300.257019,309.435516
2049-07-18,308.482544,310.205383,305.860046,307.600220,306.428223,311.754456,307.390076,305.040070,302.429962,309.093903
2049-07-19,308.220398,312.780762,307.738098,306.242737,307.220459,311.996857,308.151001,307.130493,304.270081,313.788910
2049-07-20,308.040527,311.538910,308.962219,309.497559,308.597076,310.976837,307.364685,306.655273,305.752258,310.372559
2049-07-21,307.063293,308.284454,306.926483,309.283234,302.050903,310.315369,308.800934,306.869507,305.272125,309.446686
2049-07-22,310.277435,309.735168,309.790131,306.295013,307.871246,312.221375,306.193756,304.195770,306.337891,306.722290
2049-07-23,306.278412,308.304779,307.858551,307.568604,302.844452,312.229492,308.634125,304.601227,307.310547,307.189148
2049-07-24,305.622070,306.864410,308.247955,306.714844,309.199219,312.388031,311.082642,305.057617,309.694122,308.012146
2049-07-25,305.068237,308.748657,310.057861,307.354156,306.422089,309.990021,316.385681,304.754578,309.693359,308.458374
2049-07-26,304.570709,308.413635,313.216309,307.533783,305.898590,306.720703,308.615295,307.800781,307.246185,307.877838
2049-07-27,306.479187,305.181854,310.000092,307.539795,305.133392,309.505707,306.120117,308.811920,301.026642,306.236328
2049-07-28,306.364624,307.082184,308.369720,306.755920,307.595764,311.927643,300.032990,309.342407,302.324554,302.097595
2049-07-29,306.454987,308.047424,304.430511,305.172119,304.543213,309.246796,296.043854,309.352020,304.339630,301.436737
2049-07-30,304.520111,307.695465,304.358246,308.103333,296.197296,303.263794,299.469177,301.866974,304.623474,301.714630
2049-07-31,303.045502,309.093994,308.435974,308.617798,301.584686,303.594025,299.906128,299.533020,306.852570,302.984772
2049-08-01,304.080811,309.147095,306.447296,308.362183,303.590637,309.671722,305.106628,300.562958,306.810730,304.346252
2049-08-02,303.810822,311.300507,306.043274,309.936401,304.961090,308.571014,306.423737,297.883484,307.806427,304.565704
2049-08-03,301.943665,310.567078,305.680450,305.948273,303.852997,306.543762,309.334137,295.789398,305.498199,306.813049
2049-08-04,298.438446,311.706390,306.006012,305.949249,306.620605,307.454224,304.950195,299.199585,305.733917,306.993256
2049-08-05,298.440979,311.628967,305.349976,305.671600,306.871185,307.845154,306.332123,300.756378,304.554596,307.576263
2049-08-06,303.779968,311.693237,305.566803,302.820251,305.821320,314.437012,304.046173,300.924408,307.036316,307.330017
2049-08-07,304.490784,309.517914,307.013184,305.973694,307.324524,310.134338,302.808899,303.790131,302.078278,308.911438
2049-08-08,305.321136,309.663513,308.421143,305.021179,302.181793,307.916962,301.248230,306.331116,304.932953,310.611328
